"Time-","FSC-A-","SSC-A-","FITC-A-CD25","PE-A-CD127","PerCP-Cy5-5-A-CD4","PE-Cy7-A-","APC-A-","APC-Cy7-A-","Pacific Blue-A-","AmCyan-A-"
664.00,62495.16,16775.86,89.08,580.33,151.96,-11.79,-40.28,44.52,90.40,118.65
664.30,70601.45,31468.82,188.64,28.82,-31.44,-3.93,-10.60,82.68,175.15,106.22
664.80,141121.89,146405.59,221.39,297.37,273.79,-24.89,155.82,-19.08,378.55,500.59
665.00,169986.19,212767.58,1758.02,3922.14,2268.92,334.05,638.12,107.06,1161.64,2388.82
665.40,140482.16,132992.50,227.94,167.68,193.88,44.54,320.12,56.18,423.75,534.49
666.20,133044.73,140754.25,174.23,189.95,193.88,55.02,182.32,162.18,494.94,418.10
666.20,124977.59,138003.25,239.73,165.06,234.49,55.02,505.62,53.00,418.10,506.24
666.20,61456.85,18613.79,35.37,319.64,297.37,22.27,9.54,-145.22,89.27,127.69
666.30,149632.22,148647.00,120.52,125.76,199.12,-27.51,216.24,-47.70,519.80,452.00
666.50,63551.67,20614.16,136.24,601.29,116.59,55.02,-2.12,-61.48,35.03,231.65
666.50,128634.88,138518.08,262.00,231.87,433.61,18.34,374.18,90.10,429.40,518.67
666.70,66227.98,19243.90,205.67,259.38,153.27,10.48,138.86,45.58,65.54,207.92
666.70,82023.77,24194.39,273.79,2999.90,12767.26,647.14,1045.16,276.66,36.16,136.73
666.80,146601.92,133385.50,286.89,370.73,225.32,49.78,428.24,132.50,439.57,442.96
666.80,102575.20,107852.30,289.51,299.99,10.48,-22.27,98.58,11.66,421.49,400.02
667.00,142736.23,128066.91,186.02,311.78,370.73,-31.44,192.92,50.88,418.10,360.47
667.10,154592.63,142738.91,243.66,273.79,246.28,30.13,147.34,34.98,471.21,428.27
667.70,126184.24,105410.45,159.82,94.32,296.06,1.31,202.46,23.32,420.36,333.35
667.80,121592.38,107316.51,197.81,96.94,286.89,51.09,161.12,131.44,228.26,369.51
667.80,118867.84,119014.80,243.66,73.36,117.90,23.58,57.24,-125.08,327.70,395.50
668.20,135487.17,135371.47,344.53,167.68,275.10,0.00,624.34,39.22,557.09,524.32
668.40,150112.69,151217.22,203.05,302.61,267.24,91.70,217.30,50.88,395.50,490.42
668.40,73757.32,26146.29,192.57,65.50,93.01,13.10,150.52,13.78,102.83,230.52
668.60,61999.21,20289.28,70.74,11.79,35.37,-3.93,0.00,27.56,169.50,127.69
668.90,41556.06,34771.33,335.36,9565.62,2065.87,62.88,254.40,-23.32,140.12,145.77
669.00,85620.99,21356.93,57.64,103.49,140.17,-19.65,31.80,-48.76,68.93,209.05
669.00,125198.71,110195.88,158.51,129.69,454.57,22.27,255.46,76.32,368.38,326.57
669.10,122508.75,109159.67,193.88,157.20,254.14,9.17,446.26,5.30,360.47,379.68
669.30,88317.32,51127.99,74.67,622.25,1519.60,74.67,197.16,98.58,223.74,157.07
669.50,153338.64,139393.16,407.41,373.35,522.69,68.12,290.44,18.02,496.07,518.67
669.50,120207.37,108093.34,189.95,276.41,276.41,51.09,893.58,21.20,376.29,267.81
669.70,100656.02,73704.52,159.82,255.45,2058.01,106.11,203.52,270.30,214.70,402.28
669.80,118646.71,114821.49,154.58,161.13,210.91,66.81,198.22,-23.32,294.93,442.96
669.80,149936.16,125253.02,237.11,174.23,199.12,35.37,188.68,56.18,440.70,605.68
670.10,96989.63,62096.62,151.96,210.91,356.32,-2.62,196.10,-11.66,266.68,300.58
670.10,161630.56,192049.92,301.30,366.80,475.53,-52.40,185.50,169.60,630.54,734.50
670.80,128448.32,122454.87,154.58,285.58,217.46,120.52,118.72,-7.42,414.71,527.71
671.00,122250.31,106854.08,252.83,166.37,301.30,51.09,262.88,-5.30,329.96,324.31
671.10,113448.80,110679.27,272.48,20.96,155.89,128.38,280.90,69.96,327.70,285.89
671.40,139334.66,129401.80,116.59,233.18,258.07,-28.82,305.28,-19.08,301.71,442.96
671.50,105374.36,65311.36,255.45,370.73,2832.22,154.58,239.56,9.54,203.40,386.46
671.80,58951.62,19532.10,296.06,3614.29,585.57,19.65,-33.92,-55.12,20.34,171.76
671.80,134657.25,116612.27,184.71,217.46,81.22,10.48,165.36,19.08,381.94,431.66
671.90,73528.00,22082.67,259.38,5220.35,9845.96,483.39,575.58,286.20,64.41,343.52
672.10,85479.03,107866.70,203.05,77.29,334.05,13.10,120.84,111.30,380.81,403.41
672.20,166669.23,168559.00,301.30,977.26,509.59,110.04,283.02,79.50,526.58,612.46
672.30,55388.97,14896.01,70.74,121.83,123.14,-2.62,-9.54,-38.16,13.56,65.54
672.40,144940.25,249101.73,1718.72,1156.73,1637.50,188.64,749.42,220.48,1452.05,2918.79
672.40,146784.83,162501.56,284.27,197.81,193.88,83.84,617.98,22.26,496.07,488.16
672.50,48178.13,19456.12,355.01,1215.68,11767.73,470.29,1099.22,204.58,103.96,126.56
672.80,114455.25,120717.80,153.27,123.14,212.22,-13.10,187.62,-67.84,378.55,422.62
672.90,52963.82,21022.88,158.51,69.43,-14.41,-52.40,43.46,21.20,77.97,99.44
673.20,92122.03,49110.59,242.35,368.11,834.47,44.54,106.00,-51.94,162.72,333.35
673.70,136646.52,144910.89,264.62,52.40,95.63,55.02,118.72,34.98,510.76,506.24
673.70,169484.78,262143.00,1167.21,873.77,1196.03,153.27,1280.48,198.22,1337.92,2179.77
674.20,88472.93,46545.61,165.06,708.71,1805.18,56.33,469.58,92.22,162.72,377.42
674.20,39655.98,34953.42,117.90,-30.13,75.98,-40.61,106.00,-92.22,155.94,212.44
674.30,142552.42,139723.28,282.96,251.52,220.08,0.00,473.82,21.20,401.15,537.88
674.40,134977.58,139441.64,162.44,310.47,-48.47,-7.86,87.98,74.20,439.57,452.00
674.50,171701.53,211452.33,290.82,258.07,282.96,23.58,271.36,80.56,673.48,716.42
675.00,140868.00,134677.17,205.67,205.67,352.39,44.54,367.82,-30.74,394.37,433.92
675.10,170888.91,202611.14,361.56,281.65,386.45,30.13,400.68,-5.30,567.26,740.15
675.70,135094.05,124370.09,235.80,389.07,373.35,58.95,439.90,36.04,383.07,534.49
676.20,137200.70,119116.98,226.63,155.89,370.73,7.86,216.24,42.40,481.38,307.36
676.30,120264.70,109509.45,161.13,115.28,238.42,55.02,274.54,-40.28,290.41,197.75
676.40,145149.55,141511.44,302.61,203.05,282.96,36.68,413.40,285.14,479.12,518.67
676.60,126974.13,134563.19,218.77,157.20,246.28,55.02,428.24,58.30,350.30,414.71
677.00,146348.94,146972.83,224.01,288.20,356.32,94.32,254.40,79.50,479.12,562.74
677.10,159342.83,147858.39,271.17,230.56,427.06,-5.24,90.10,57.24,500.59,520.93
677.10,123905.60,114091.83,225.32,218.77,111.35,-6.55,375.24,13.78,400.02,497.20
677.30,127643.88,126040.34,124.45,398.24,438.85,7.86,290.44,-55.12,395.50,367.25
677.40,92962.88,46624.21,155.89,239.73,1856.27,83.84,220.48,85.86,187.58,207.92
677.40,155124.06,156243.69,244.97,510.90,501.73,-39.30,522.58,-64.66,498.33,610.20
677.60,176366.19,241873.16,1534.01,838.40,1731.82,208.29,876.62,302.10,1421.54,2500.69
677.80,122857.28,116546.77,212.22,303.92,326.19,3.93,146.28,-33.92,459.91,502.85
677.90,105729.27,100165.22,128.38,51.09,134.93,40.61,220.48,18.02,357.08,358.21
677.90,39608.66,11694.37,345.84,2111.72,7845.59,413.96,458.98,93.28,90.40,142.38
677.90,81136.52,60484.01,201.74,544.96,2964.53,141.48,95.40,30.74,232.78,440.70
678.20,139704.11,148154.44,239.73,155.89,360.25,55.02,387.96,112.36,492.68,455.39
678.30,148280.86,145314.36,159.82,197.81,28.82,51.09,95.40,33.92,445.22,569.52
678.60,109907.98,66423.55,159.82,66.81,708.71,36.68,122.96,19.08,239.56,375.16
678.90,164946.61,159776.77,320.95,309.16,95.63,77.29,369.94,77.38,613.59,468.95
679.10,176885.81,129616.63,168.99,302.61,117.90,41.92,248.04,-2.12,320.92,461.04
679.10,136637.41,138535.11,244.97,279.03,520.07,19.65,957.18,9.54,427.14,619.24
679.20,139328.28,116375.16,242.35,87.77,276.41,93.01,148.40,-20.14,370.64,249.73
679.50,71060.09,27426.16,210.91,98.25,100.87,5.24,115.54,-81.62,162.72,362.73
679.50,155896.66,139342.08,330.12,235.80,345.84,53.71,231.08,55.12,463.30,518.67
679.70,145785.64,151188.41,168.99,129.69,170.30,52.40,278.78,38.16,507.37,570.65
679.90,130440.31,108863.62,224.01,107.42,-78.60,5.24,274.54,-22.26,360.47,339.00
680.10,55031.34,16144.44,149.34,1036.21,446.71,11.79,7.42,4.24,42.94,21.47
680.30,55596.45,15653.19,87.77,234.49,13.10,-43.23,23.32,32.86,51.98,152.55
680.60,62999.30,17105.98,148.03,140.17,53.71,37.99,30.74,-34.98,135.60,98.31
681.30,73049.34,22440.30,66.81,331.43,167.68,-28.82,101.76,-39.22,66.67,115.26
681.40,126227.92,119071.13,220.08,145.41,520.07,28.82,381.60,-22.26,324.31,402.28
681.50,152292.14,145132.28,258.07,27.51,497.80,-51.09,213.06,-40.28,449.74,491.55
681.70,147359.03,153145.55,336.67,221.39,226.63,35.37,549.08,-58.30,396.63,596.64
682.00,124073.05,137222.50,289.51,285.58,162.44,32.75,-4.24,-21.20,446.35,559.35
682.00,94540.81,38126.24,111.35,444.09,2098.62,241.04,242.74,-10.60,200.01,192.10
682.10,142931.89,134610.36,320.95,256.76,288.20,91.70,234.26,-124.02,508.50,472.34
682.30,92286.74,100546.42,131.00,161.13,231.87,-11.79,235.32,-42.40,290.41,398.89
682.80,137146.11,138085.78,340.60,57.64,361.56,39.30,338.14,2.12,437.31,498.33
683.20,80670.59,24138.06,285.58,-6.55,52.40,-20.96,85.86,6.36,127.69,123.17
683.20,130069.95,127241.60,231.87,229.25,230.56,78.60,266.06,111.30,376.29,436.18
683.60,117560.17,104590.40,157.20,61.57,208.29,13.10,204.58,40.28,328.83,346.91
683.70,88047.96,55246.63,116.59,201.74,1036.21,-5.24,219.42,-34.98,227.13,281.37
683.70,64256.01,17125.63,79.91,985.12,6961.34,440.16,500.32,69.96,-20.34,57.63
683.80,86471.84,103862.04,178.16,467.67,161.13,36.68,266.06,61.48,342.39,285.89
683.80,147313.53,133828.28,347.15,349.77,293.44,-1.31,233.20,44.52,479.12,493.81
684.10,148528.39,117015.74,136.24,277.72,317.02,19.65,238.50,72.08,411.32,339.00
684.60,117557.45,97681.45,242.35,175.54,206.98,20.96,231.08,-5.30,423.75,359.34
684.90,137405.45,149028.22,183.40,179.47,87.77,32.75,235.32,7.42,467.82,492.68
684.90,132568.80,120161.05,39.30,221.39,175.54,77.29,205.64,19.08,426.01,380.81
685.80,45343.48,14734.88,1235.33,113.97,6796.28,280.34,496.08,224.72,99.44,103.96
686.20,69651.40,95571.05,117.90,246.28,127.07,2.62,241.68,146.28,369.51,178.54
686.40,164830.13,173941.80,345.84,239.73,603.91,55.02,748.36,45.58,474.60,791.00
686.50,148138.91,131947.13,159.82,133.62,213.53,103.49,225.78,-12.72,494.94,532.23
686.90,59730.58,23992.65,94.32,13.10,-13.10,13.10,-31.80,48.76,127.69,80.23
687.10,106823.99,111893.65,87.77,170.30,201.74,14.41,197.16,34.98,358.21,344.65
687.20,137511.92,127980.45,208.29,297.37,296.06,39.30,220.48,19.08,429.40,431.66
687.30,68478.41,21896.65,247.59,4323.00,1262.84,-2.62,33.92,31.80,72.32,181.93
687.50,151097.31,127032.01,189.95,406.10,313.09,70.74,439.90,38.16,357.08,614.72
688.00,101934.56,104689.95,222.70,212.22,32.75,99.56,139.92,-49.82,354.82,262.16
688.20,49417.55,14345.81,391.69,1210.44,9268.25,643.21,718.68,190.80,22.60,133.34
688.60,107882.32,93456.70,154.58,107.42,214.84,35.37,-11.66,22.26,369.51,279.11
688.60,128550.24,122450.94,153.27,196.50,77.29,44.54,274.54,76.32,355.95,461.04
688.60,155748.33,112023.34,250.21,457.19,231.87,-2.62,202.46,-24.38,424.88,522.06
688.70,161881.72,156260.72,230.56,341.91,241.04,45.85,270.30,114.48,555.96,662.18
688.80,164745.50,262143.00,1084.68,968.09,1503.88,187.33,616.92,71.02,1289.33,2031.74
688.90,157634.75,143057.23,217.46,284.27,176.85,-6.55,333.90,-85.86,553.70,402.28
689.10,136193.33,123929.92,192.57,99.56,158.51,11.79,244.86,28.62,368.38,354.82
689.10,112720.80,111424.66,158.51,93.01,87.77,55.02,254.40,-74.20,427.14,426.01
689.40,81321.24,18520.78,216.15,1262.84,213.53,49.78,148.40,-42.40,91.53,342.39
689.50,159434.73,143158.11,246.28,142.79,227.94,145.41,280.90,-118.72,481.38,528.84
689.70,65937.70,26002.19,72.05,131.00,102.18,-19.65,-22.26,71.02,109.61,80.23
690.00,152061.00,140307.55,258.07,138.86,183.40,28.82,407.04,73.14,447.48,572.91
690.10,191140.95,208443.27,396.93,375.97,546.27,47.16,505.62,-59.36,561.61,676.87
690.40,160220.06,139428.53,366.80,276.41,247.59,3.93,164.30,-34.98,542.40,461.04
690.40,63392.42,52540.17,227.94,324.88,804.34,140.17,56.18,48.76,187.58,290.41
690.60,61212.97,15894.23,395.62,3552.72,10149.88,665.48,712.32,110.24,24.86,233.91
690.80,132025.53,114116.72,179.47,374.66,390.38,6.55,221.54,-50.88,313.01,428.27
690.80,140555.88,161701.16,165.06,214.84,417.89,-2.62,305.28,-111.30,498.33,571.78
690.90,73676.34,23029.80,66.81,165.06,23.58,-17.03,15.90,-67.84,152.55,192.10
691.10,122000.98,137324.67,347.15,170.30,372.04,19.65,131.44,-33.92,440.70,475.73
691.30,89514.88,46308.50,174.23,364.18,586.88,-2.62,87.98,53.00,171.76,247.47
691.30,66881.36,28366.74,243.66,196.50,142.79,-37.99,120.84,-27.56,102.83,190.97
691.50,119038.92,104961.13,127.07,5.24,136.24,10.48,250.16,80.56,371.77,390.98
691.90,123255.87,109711.19,222.70,163.75,230.56,-26.20,345.56,111.30,313.01,352.56
692.00,147339.02,167508.38,246.28,258.07,269.86,51.09,139.92,-47.70,588.73,661.05
692.30,112618.88,69211.23,241.04,344.53,1311.31,27.51,196.10,89.04,244.08,482.51
692.40,134083.05,150183.64,197.81,297.37,271.17,2.62,374.18,-51.94,464.43,446.35
692.50,130620.49,135181.52,242.35,111.35,285.58,52.40,396.44,-143.10,401.15,516.41
692.50,48798.75,80699.93,196.50,343.22,311.78,6.55,183.38,85.86,352.56,207.92
693.00,120500.38,123540.85,182.09,172.92,442.78,82.53,451.56,43.46,429.40,407.93
693.30,76426.35,26781.64,310.47,225.32,2.62,-10.48,104.94,34.98,127.69,221.48
693.60,74365.20,21689.67,75.98,229.25,8052.57,522.69,752.60,191.86,97.18,163.85
693.80,97330.88,47969.58,289.51,299.99,1220.92,58.95,133.56,20.14,206.79,332.22
693.80,137190.69,131014.41,246.28,210.91,144.10,51.09,268.18,22.26,371.77,498.33
693.90,138051.55,124764.40,216.15,131.00,213.53,-56.33,329.66,130.38,379.68,499.46
694.40,80945.41,24933.23,159.82,124.45,134.93,44.54,142.04,31.80,74.58,273.46
695.10,128421.02,111129.91,306.54,1534.01,584.26,47.16,366.76,56.18,433.92,336.74
695.20,153675.34,133494.23,314.40,463.74,276.41,14.41,234.26,-68.90,481.38,516.41
696.10,152766.25,162242.19,221.39,296.06,472.91,23.58,164.30,106.00,428.27,639.58
696.10,139192.69,125697.12,252.83,226.63,82.53,47.16,242.74,9.54,409.06,372.90
696.20,114178.62,113752.53,176.85,286.89,191.26,32.75,160.06,68.90,327.70,364.99
696.30,135662.80,130755.02,95.63,157.20,178.16,48.47,159.00,7.42,455.39,400.02
696.60,119230.02,118700.41,235.80,220.08,292.13,13.10,171.72,85.86,359.34,476.86
696.70,78674.96,23912.74,467.67,1518.29,13080.35,499.11,1034.56,192.92,90.40,137.86
696.80,72757.23,23604.89,199.12,41.92,75.98,-34.06,22.26,34.98,114.13,198.88
697.00,174823.75,148586.75,252.83,155.89,386.45,36.68,324.36,5.30,424.88,413.58
697.00,108514.77,90282.58,144.10,208.29,95.63,68.12,286.20,67.84,288.15,349.17
697.10,121529.59,123540.85,369.42,3561.89,830.54,132.31,309.52,-53.00,305.10,558.22
697.60,63602.63,19862.22,210.91,395.62,203.05,-15.72,168.54,68.90,170.63,205.66
697.60,102424.14,52694.75,49.78,365.49,1818.28,68.12,237.44,-107.06,157.07,169.50
697.70,139149.02,115061.23,131.00,154.58,57.64,13.10,305.28,-11.66,405.67,402.28
697.70,124818.34,117805.67,187.33,113.97,292.13,77.29,223.66,117.66,445.22,436.18
697.80,91243.88,52732.74,203.05,493.87,1871.99,120.52,231.08,61.48,249.73,255.38
698.00,124346.95,133204.72,124.45,72.05,37.99,32.75,239.56,-25.44,467.82,440.70
698.10,114265.98,122420.80,174.23,161.13,108.73,47.16,120.84,131.44,419.23,388.72
698.60,77429.17,48578.73,189.95,106.11,1144.94,168.99,170.66,81.62,262.16,228.26
699.10,75729.29,18664.88,153.27,192.57,66.81,17.03,12.72,138.86,71.19,232.78
699.40,150905.30,141119.75,172.92,234.49,116.59,-15.72,288.32,60.42,396.63,508.50
699.90,57703.10,14242.32,297.37,584.26,7525.95,407.41,422.94,129.32,57.63,137.86
700.20,166664.69,155538.91,163.75,157.20,412.65,51.09,431.42,203.52,492.68,525.45
700.80,158025.14,148816.00,192.57,314.40,486.01,18.34,287.26,60.42,464.43,579.69
700.90,146685.64,124698.90,251.52,137.55,242.35,-32.75,221.54,100.70,449.74,458.78
700.90,113942.02,91727.51,180.78,81.22,52.40,-30.13,102.82,7.42,247.47,207.92
700.90,126004.98,114056.45,269.86,165.06,117.90,72.05,173.84,40.28,431.66,458.78
701.00,93061.16,64317.07,163.75,383.83,463.74,53.71,-1.06,-91.16,306.23,214.70
701.00,79667.77,19594.98,201.74,689.06,8630.28,518.76,645.54,178.08,117.52,66.67
701.90,140655.97,138663.50,256.76,337.98,220.08,5.24,424.00,4.24,337.87,422.62
702.10,200266.44,187795.05,227.94,550.20,471.60,45.85,378.42,15.90,684.78,710.77
702.10,41886.39,124273.15,34.06,41.92,-10.48,7.86,313.76,-3.18,99.44,128.82
702.40,121116.45,132784.22,140.17,668.10,459.81,100.87,313.76,-61.48,386.46,545.79
702.70,161255.64,239371.05,1156.73,855.43,1103.02,57.64,552.26,239.56,1159.38,1728.90
702.70,165437.09,169506.13,390.38,166.37,390.38,73.36,334.96,-1.06,542.40,744.67
702.70,143559.78,139581.80,174.23,201.74,299.99,90.39,217.30,-20.14,432.79,519.80
702.80,173222.14,198805.59,352.39,134.93,158.51,32.75,367.82,8.48,631.67,667.83
702.90,78382.85,21283.57,319.64,1877.23,7109.37,381.21,592.54,219.42,117.52,267.81
703.40,152248.47,172145.78,233.18,448.02,446.71,36.68,422.94,-31.80,510.76,728.85
703.40,106898.61,111015.95,110.04,197.81,218.77,44.54,241.68,115.54,336.74,463.30
703.60,161269.30,164378.80,345.84,231.87,508.28,40.61,319.06,214.12,467.82,523.19
703.90,150724.22,144000.44,326.19,441.47,455.88,43.23,462.16,-49.82,475.73,672.35
704.00,147604.73,130371.20,151.96,265.93,210.91,-3.93,224.72,48.76,307.36,406.80
704.10,94114.93,44394.59,227.94,144.10,1319.17,30.13,444.14,-61.48,154.81,386.46
704.10,93699.98,92238.41,204.36,82.53,227.94,58.95,39.22,111.30,351.43,313.01
704.40,136441.77,146549.69,237.11,2131.37,613.08,13.10,289.38,-47.70,452.00,452.00
704.70,141504.09,145782.03,221.39,51.09,399.55,35.37,253.34,74.20,376.29,484.77
704.70,135886.66,146816.94,145.41,137.55,227.94,53.71,286.20,-19.08,450.87,493.81
704.80,110396.66,108674.98,154.58,229.25,353.70,52.40,102.82,40.28,354.82,320.92
704.90,148392.80,175209.88,358.94,106.11,400.86,28.82,325.42,91.16,536.75,663.31
705.00,172707.08,149595.44,175.54,360.25,166.37,47.16,233.20,34.98,475.73,477.99
705.00,94214.13,60511.52,174.23,556.75,1537.94,136.24,280.90,-36.04,194.36,259.90
705.10,135564.53,149966.17,305.23,504.35,395.62,-9.17,399.62,81.62,511.89,534.49
705.10,138691.28,147743.11,268.55,78.60,133.62,62.88,258.64,33.92,523.19,638.45
705.50,60574.15,43991.11,282.96,65.50,1283.80,32.75,136.74,94.34,150.29,327.70
705.70,132675.28,124375.33,150.65,284.27,179.47,-9.17,143.10,36.04,305.10,471.21
705.80,160066.28,262143.00,1848.41,1481.61,2194.25,416.58,842.70,197.16,1756.02,3122.19
706.00,125782.94,119961.94,204.36,186.02,106.11,-5.24,129.32,83.74,403.41,374.03
706.10,129073.49,112391.45,235.80,168.99,276.41,65.50,275.60,-24.38,289.28,309.62
706.10,107198.91,67785.95,197.81,448.02,3806.86,60.26,396.44,182.32,274.59,358.21
706.20,122935.55,125761.30,334.05,154.58,290.82,-17.03,237.44,-39.22,315.27,489.29
706.30,60546.85,20201.51,581.64,2651.44,11083.91,493.87,893.58,62.54,62.15,174.02
706.40,139109.89,124299.34,330.12,99.56,362.87,53.71,303.16,47.70,379.68,544.66
706.80,67260.83,23116.26,70.74,96.94,163.75,27.51,51.94,-31.80,35.03,45.20
706.90,119376.53,100910.61,217.46,209.60,10.48,-39.30,235.32,8.48,287.02,436.18
706.90,61309.43,20109.81,544.96,3056.23,703.47,89.08,89.04,-107.06,50.85,167.24
707.00,170160.91,166591.38,205.67,203.05,500.42,87.77,262.88,53.00,533.36,648.62
707.10,151172.84,158961.94,313.09,217.46,86.46,48.47,170.66,91.16,360.47,441.83
707.20,71453.20,18797.19,107.42,1378.12,339.29,81.22,5.30,56.18,7.91,160.46
707.30,142278.50,132298.20,279.03,224.01,82.53,-28.82,181.26,39.22,349.17,334.48
707.40,137260.77,113426.34,238.42,210.91,242.35,-5.24,440.96,133.56,371.77,307.36
707.50,120032.64,115248.55,104.80,144.10,104.80,-28.82,95.40,164.30,334.48,357.08
707.50,60220.16,20509.36,217.46,1658.46,302.61,3.93,7.42,-32.86,4.52,146.90
707.80,127478.27,110939.97,68.12,201.74,453.26,49.78,275.60,-21.20,343.52,323.18
708.00,154804.66,169934.50,280.34,315.71,404.79,87.77,398.56,-21.20,476.86,526.58
708.20,184933.84,262143.00,2042.29,1430.52,1816.97,251.52,711.26,43.46,1824.95,3376.44
708.20,170394.78,166528.50,320.95,214.84,533.17,-31.44,338.14,-31.80,638.45,552.57
708.50,132708.03,139640.75,242.35,237.11,390.38,66.81,676.28,76.32,461.04,492.68
708.80,128642.16,97433.87,140.17,210.91,444.09,19.65,420.82,-55.12,327.70,509.63
709.10,120095.43,114911.88,183.40,268.55,172.92,-34.06,177.02,1.06,412.45,456.52
709.20,127966.02,98737.31,197.81,222.70,210.91,43.23,183.38,-133.56,241.82,463.30
709.40,165792.91,169871.63,281.65,262.00,337.98,125.76,285.14,-12.72,511.89,500.59
709.70,148845.06,127062.13,235.80,-20.96,213.53,-26.20,273.48,-50.88,423.75,422.62
709.80,71137.43,23729.34,347.15,6946.93,13255.89,585.57,792.88,348.74,82.49,285.89
709.90,64698.27,15277.22,311.78,1940.11,9771.29,584.26,615.86,170.66,35.03,120.91
709.90,142034.63,121342.67,193.88,204.36,124.45,-30.13,375.24,8.48,412.45,488.16
710.00,144515.28,133158.88,214.84,204.36,262.00,24.89,351.92,4.24,453.13,426.01
710.10,68358.29,21062.18,218.77,369.42,142.79,11.79,48.76,10.60,77.97,144.64
710.60,66030.52,20779.22,296.06,203.05,298.68,175.54,109.18,145.22,123.17,233.91
710.70,154162.19,141396.16,113.97,227.94,470.29,82.53,332.84,-68.90,433.92,635.06
710.80,151630.58,152512.81,247.59,196.50,434.92,55.02,278.78,100.70,480.25,497.20
710.80,119926.17,123584.09,320.95,83.84,61.57,19.65,228.96,-46.64,361.60,406.80
711.00,74898.46,22700.99,144.10,52.40,-17.03,72.05,-8.48,15.90,54.24,68.93
711.10,123386.91,101882.63,218.77,406.10,248.90,74.67,142.04,-73.14,314.14,386.46
711.10,79508.52,26629.68,200.43,75.98,23.58,39.30,15.90,-5.30,124.30,170.63
711.10,139968.92,118019.20,174.23,136.24,738.84,68.12,1187.20,29.68,303.97,363.86
711.60,71708.00,24206.18,98.25,52.40,87.77,-28.82,49.82,103.88,81.36,221.48
711.70,139586.72,146127.88,166.37,269.86,149.34,56.33,379.48,72.08,421.49,344.65
711.80,118510.21,62019.33,170.30,163.75,1761.95,48.47,394.32,-90.10,275.72,333.35
711.90,131031.81,140695.30,172.92,153.27,121.83,19.65,254.40,7.42,456.52,471.21
712.30,59275.58,20893.19,361.56,1663.70,9873.47,446.71,758.96,210.94,87.01,201.14
712.70,130039.00,117643.23,212.22,149.34,250.21,174.23,399.62,36.04,427.14,466.69
712.70,62240.36,19243.90,145.41,174.23,117.90,-15.72,-13.78,-60.42,38.42,241.82
712.80,133281.33,132121.36,262.00,1088.61,375.97,-5.24,165.36,55.12,431.66,465.56
712.90,147316.27,152806.25,280.34,369.42,96.94,-2.62,263.94,-19.08,567.26,579.69
713.00,126465.44,100504.51,217.46,267.24,27.51,55.02,215.18,67.84,307.36,407.93
713.10,131937.27,110398.94,188.64,343.22,74.67,6.55,100.70,-9.54,344.65,393.24
713.10,210379.27,149785.39,315.71,227.94,146.72,2.62,472.76,32.86,496.07,416.97
713.20,127101.52,112019.41,217.46,24.89,227.94,64.19,79.50,-13.78,287.02,413.58
713.40,145764.72,116360.74,301.30,138.86,289.51,41.92,233.20,85.86,435.05,308.49
713.40,43434.30,118726.60,56412.53,31873.61,7709.35,730.98,654.02,187.62,1821.56,4821.71
713.50,159150.81,262143.00,1478.99,1156.73,1560.21,74.67,1069.54,209.88,1954.90,2742.51
713.60,133116.63,118070.30,302.61,246.28,327.50,53.71,241.68,7.42,385.33,517.54
713.70,106385.38,99629.42,192.57,170.30,136.24,31.44,202.46,34.98,284.76,396.63
713.70,156319.80,165466.09,344.53,213.53,225.32,78.60,280.90,77.38,550.31,654.27
713.70,122310.38,99199.74,216.15,199.12,162.44,43.23,239.56,98.58,256.51,430.53
713.80,106764.84,110321.65,149.34,89.08,162.44,1.31,182.32,92.22,345.78,294.93
713.90,45566.43,14406.07,293.44,2799.47,10986.97,695.61,1001.70,131.44,108.48,120.91
714.00,64392.51,21411.95,103.49,2149.71,534.48,-31.44,-33.92,-19.08,51.98,117.52
714.00,113239.49,65653.27,196.50,1617.85,3149.24,19.65,451.56,94.34,348.04,505.11
714.20,108015.18,55809.93,140.17,256.76,1205.20,-3.93,75.26,82.68,159.33,300.58
714.30,86526.45,48933.74,55.02,116.59,3842.23,144.10,478.06,-14.84,230.52,172.89
714.30,161448.56,159810.83,251.52,155.89,256.76,57.64,367.82,55.12,449.74,508.50
714.50,150577.70,146349.27,186.02,124.45,184.71,-5.24,315.88,118.72,411.32,380.81
714.80,130092.70,76564.26,157.20,134.93,5.24,65.50,243.80,-42.40,222.61,301.71
714.90,167621.09,130499.58,254.14,247.59,208.29,-5.24,301.04,44.52,364.99,523.19
715.30,77730.38,19729.91,247.59,89.08,58.95,28.82,107.06,32.86,85.88,72.32
715.80,139919.78,127815.38,151.96,113.97,327.50,9.17,330.72,72.08,413.58,585.34
716.60,62280.40,26274.67,241.04,199.12,131.00,49.78,16.96,66.78,68.93,242.95
716.70,118812.34,122217.76,106.11,86.46,206.98,51.09,274.54,-16.96,446.35,448.61
716.90,141706.11,140400.55,182.09,265.93,112.66,10.48,153.70,-19.08,480.25,546.92
717.50,128957.02,109041.77,196.50,251.52,648.45,-5.24,387.96,22.26,318.66,376.29
717.90,151049.08,217778.33,1279.87,1135.77,1295.59,82.53,723.98,242.74,1227.18,2082.59
718.00,66751.23,21970.01,214.84,5445.67,11810.96,609.15,968.84,197.16,101.70,262.16
718.30,169339.17,148142.66,284.27,188.64,314.40,27.51,228.96,2.12,534.49,508.50
