"Time-","FSC-A-","SSC-A-","FITC-A-CD25","PE-A-CD127","PerCP-Cy5-5-A-CD4","PE-Cy7-A-","APC-A-","APC-Cy7-A-","Pacific Blue-A-","AmCyan-A-"
1018.50,75958.61,27955.40,306.54,2006.92,657.62,28.82,89.04,93.28,128.82,210.18
1019.10,68487.52,23748.99,247.59,60.26,26.20,7.86,80.56,104.94,36.16,306.23
1019.60,64076.74,18104.20,322.26,4912.50,8859.53,462.43,708.08,6.36,91.53,215.83
1020.00,156188.77,149358.33,77.29,340.60,326.19,41.92,318.00,184.44,484.77,462.17
1020.20,114305.10,118387.31,243.66,110.04,64.19,39.30,278.78,43.46,472.34,419.23
1020.20,154528.92,128552.91,136.24,166.37,174.23,20.96,203.52,167.48,402.28,483.64
1020.20,142071.03,129312.71,203.05,83.84,465.05,15.72,303.16,90.10,387.59,466.69
1020.40,139469.33,130931.88,231.87,182.09,235.80,52.40,498.20,100.70,402.28,498.33
1020.40,126492.73,112945.58,196.50,288.20,276.41,35.37,232.14,-29.68,386.46,369.51
1020.70,133626.22,118517.01,255.45,93.01,317.02,-36.68,163.24,-38.16,412.45,380.81
1021.00,139269.14,116866.41,201.74,61.57,227.94,73.36,277.72,118.72,375.16,403.41
1021.80,116034.10,110256.15,148.03,192.57,229.25,5.24,502.44,-75.26,384.20,397.76
1022.20,134593.55,121616.46,224.01,166.37,317.02,43.23,84.80,68.90,366.12,550.31
1022.30,78827.84,28167.62,191.26,136.24,40.61,-26.20,-20.14,25.44,122.04,157.07
1022.30,57887.83,16537.44,509.59,3601.19,8724.60,471.60,845.88,120.84,79.10,56.50
1022.30,73600.80,20864.37,90.39,166.37,56.33,28.82,6.36,36.04,68.93,141.25
1022.50,175461.66,142007.92,176.85,281.65,310.47,102.18,329.66,48.76,470.08,518.67
1024.40,76001.38,25328.85,151.96,-17.03,-23.58,-18.34,42.40,2.12,97.18,226.00
1024.40,133138.47,103831.91,192.57,141.48,254.14,-26.20,395.38,13.78,371.77,274.59
1024.50,144184.05,179078.30,331.43,387.76,279.03,116.59,525.76,-31.80,524.32,688.17
1024.70,107969.68,116210.09,296.06,733.60,373.35,52.40,332.84,-10.60,499.46,412.45
1025.40,131032.73,134260.58,247.59,269.86,320.95,35.37,246.98,-3.18,455.39,470.08
1025.60,136966.83,119157.59,137.55,167.68,221.39,-5.24,195.04,32.86,415.84,368.38
1026.40,117815.88,131424.44,212.22,137.55,111.35,41.92,189.74,4.24,358.21,439.57
1026.60,116614.68,76937.61,268.55,165.06,2423.50,73.36,162.18,130.38,345.78,414.71
1026.90,58618.56,22398.38,142.79,239.73,79.91,15.72,104.94,-37.10,21.47,35.03
1027.10,84320.60,22351.22,208.29,268.55,108.73,9.17,-64.66,-20.14,74.58,224.87
1027.40,157053.27,262143.00,2215.21,2025.26,2453.63,284.27,1296.38,132.50,2476.96,3953.87
1027.80,47942.44,102612.30,2364.55,1820.90,4854.86,1623.09,967.78,298.92,1777.49,4453.33
1028.10,119993.52,131793.86,238.42,268.55,77.29,40.61,296.80,-45.58,491.55,353.69
1028.20,137380.89,133140.53,315.71,310.47,449.33,51.09,325.42,68.90,540.14,496.07
1028.70,242766.17,79203.91,561.99,6373.15,18874.48,804.34,1990.68,326.48,407.93,663.31
1028.70,79493.05,23950.73,491.25,96.94,35.37,-11.79,4.24,143.10,114.13,197.75
1029.30,115371.63,108393.33,221.39,104.80,188.64,-27.51,188.68,-77.38,339.00,474.60
1029.40,138669.44,129705.71,224.01,34.06,172.92,43.23,49.82,111.30,407.93,376.29
1029.60,50274.77,17185.89,57.64,56.33,65.50,-27.51,-85.86,-14.84,-72.32,198.88
1030.20,121073.68,103196.55,170.30,106.11,205.67,15.72,241.68,-62.54,388.72,431.66
1030.20,47113.43,12551.11,115.28,1057.17,281.65,-14.41,37.10,22.26,2.26,71.19
1031.70,163593.44,185185.52,310.47,381.21,567.23,26.20,578.76,113.42,508.50,853.15
1032.00,139186.33,138531.19,378.59,390.38,315.71,18.34,206.70,55.12,420.36,528.84
1032.30,56943.25,65266.82,154.58,302.61,123.14,-19.65,101.76,37.10,172.89,162.72
1032.30,122045.56,130039.77,144.10,145.41,73.36,37.99,109.18,139.92,395.50,364.99
1032.40,148450.13,149753.95,307.85,204.36,91.70,39.30,112.36,-8.48,458.78,593.25
1032.50,72907.38,17947.00,459.81,108.73,65.50,87.77,24.38,-4.24,90.40,169.50
1033.10,53563.51,20725.51,251.52,11767.73,11318.40,699.54,628.58,66.78,103.96,103.96
1033.20,143849.17,126387.48,193.88,262.00,385.14,60.26,453.68,-37.10,485.90,415.84
1033.20,120132.74,129396.55,151.96,65.50,311.78,82.53,108.12,-31.80,325.44,440.70
1033.30,123903.78,125116.78,212.22,369.42,248.90,-30.13,276.66,37.10,389.85,492.68
1033.60,147438.20,262143.00,1535.32,1731.82,1421.35,89.08,889.34,124.02,1819.30,2783.19
1033.70,91875.42,24018.85,2052.77,2373.72,9270.87,398.24,860.72,18.02,109.61,100.57
1034.00,140248.30,133126.13,187.33,322.26,310.47,17.03,226.84,59.36,420.36,397.76
1034.50,128172.59,123305.05,106.11,1274.63,799.10,56.33,121.90,160.06,401.15,342.39
1035.00,117723.98,66065.91,137.55,192.57,890.80,40.61,218.36,40.28,232.78,238.43
1035.10,62127.52,16013.44,233.18,800.41,7356.96,288.20,509.86,175.96,58.76,99.44
1036.00,43690.01,14544.93,279.03,1919.15,593.43,79.91,26.50,43.46,84.75,239.56
1036.10,127598.38,127480.02,168.99,123.14,179.47,53.71,165.36,28.62,343.52,358.21
1036.10,139588.55,116179.97,199.12,161.13,108.73,-45.85,215.18,-67.84,429.40,394.37
1037.10,131176.50,135193.30,224.01,150.65,483.39,77.29,531.06,61.48,379.68,544.66
1037.10,114014.81,106491.20,214.84,203.05,290.82,89.08,19.08,80.56,414.71,332.22
1037.50,158072.47,172247.97,254.14,265.93,158.51,26.20,319.06,14.84,628.28,405.67
1037.60,59924.41,19593.67,151.96,884.25,328.81,10.48,33.92,53.00,150.29,153.68
1037.90,130566.80,99225.95,163.75,573.78,254.14,23.58,252.28,-37.10,336.74,487.03
1038.10,29716.05,20037.76,96.94,96.94,-28.82,-48.47,23.32,41.34,90.40,85.88
1038.10,153357.75,149781.47,224.01,513.52,403.48,11.79,263.94,139.92,533.36,666.70
1038.30,137513.75,167522.80,158.51,133.62,113.97,113.97,124.02,-34.98,508.50,537.88
1039.70,115781.13,126574.81,290.82,58.95,103.49,140.17,271.36,32.86,441.83,402.28
1040.00,165242.36,172168.05,375.97,242.35,220.08,13.10,445.20,196.10,588.73,629.41
1040.30,129822.42,124391.05,146.72,112.66,159.82,66.81,393.26,159.00,411.32,590.99
1041.30,95435.34,32548.26,116.59,250.21,681.20,11.79,213.06,-31.80,155.94,290.41
1042.20,116946.84,108804.66,182.09,167.68,131.00,44.54,77.38,43.46,431.66,444.09
1042.50,133062.94,118275.96,117.90,195.19,182.09,61.57,295.74,15.90,395.50,435.05
1042.60,142816.31,136319.91,280.34,1887.71,504.35,106.11,460.04,37.10,499.46,429.40
1043.30,173761.78,168551.14,281.65,407.41,277.72,45.85,258.64,80.56,516.41,539.01
1043.50,132422.30,149480.16,322.26,250.21,318.33,10.48,93.28,89.04,442.96,488.16
1043.50,120085.42,108680.22,77.29,280.34,233.18,-24.89,175.96,27.56,376.29,447.48
1043.60,56804.93,17116.46,260.69,2516.51,7880.96,140.17,338.14,143.10,87.01,232.78
1043.80,128052.48,115610.12,150.65,32.75,277.72,27.51,178.08,34.98,384.20,274.59
1045.40,52594.36,12314.00,110.04,1718.72,307.85,7.86,-45.58,-23.32,57.63,88.14
1045.90,131176.50,146908.64,204.36,229.25,133.62,22.27,212.00,83.74,410.19,418.10
1046.40,62960.17,21007.16,175.54,-13.10,47.16,-22.27,67.84,-12.72,161.59,240.69
1046.50,59368.40,17018.21,189.95,4089.82,8487.49,251.52,701.72,202.46,62.15,151.42
1046.70,107727.63,86562.18,157.20,100.87,271.17,24.89,42.40,-7.42,270.07,281.37
1047.30,53861.99,15359.75,158.51,1071.58,7768.30,500.42,642.36,95.40,84.75,125.43
1047.80,138726.78,149556.14,324.88,103.49,145.41,26.20,288.32,24.38,456.52,447.48
1048.30,158491.97,161475.83,331.43,318.33,356.32,58.95,178.08,110.24,494.94,529.97
1048.30,92846.39,63553.34,165.06,145.41,599.98,47.16,93.28,19.08,227.13,279.11
1049.70,117821.34,96425.16,310.47,700.85,159.82,-5.24,197.16,4.24,349.17,421.49
1049.70,135959.47,117914.41,353.70,170.30,107.42,20.96,436.72,-44.52,376.29,456.52
1050.10,56606.55,19837.33,201.74,1742.30,8649.93,391.69,641.30,76.32,57.63,196.62
1050.60,181948.14,262143.00,1566.76,1316.55,1485.54,64.19,432.48,167.48,1683.70,2777.54
1051.00,124106.71,141430.22,178.16,172.92,457.19,13.10,339.20,-15.90,328.83,392.11
1051.70,118581.20,104650.66,165.06,96.94,220.08,11.79,203.52,76.32,346.91,298.32
1052.10,172068.27,262143.00,1735.75,1388.60,1515.67,235.80,1036.68,232.14,1641.89,3037.44
1052.50,81472.30,21461.73,134.93,1895.57,7921.57,331.43,764.26,-7.42,64.41,204.53
1052.50,105878.50,115878.66,192.57,246.28,104.80,6.55,191.86,-6.36,426.01,411.32
1052.70,56946.89,11834.54,158.51,112.66,93.01,-6.55,47.70,-5.30,50.85,175.15
1052.70,46510.10,35573.05,141.48,136.24,132.31,82.53,183.38,80.56,24.86,56.50
1053.00,135784.75,136440.42,943.20,884.25,691.68,41.92,750.48,62.54,935.64,1656.58
1053.30,113383.27,116327.99,119.21,170.30,-17.03,0.00,103.88,20.14,254.25,285.89
1053.40,46969.65,16783.72,117.90,1169.83,9942.90,407.41,728.22,120.84,65.54,90.40
1053.50,78298.22,51924.47,176.85,40.61,2065.87,48.47,113.42,65.72,176.28,239.56
1053.90,145488.08,138144.73,323.57,453.26,306.54,72.05,417.64,-2.12,473.47,494.94
1053.90,144262.30,145683.78,289.51,187.33,336.67,19.65,58.30,156.88,401.15,515.28
1054.00,60580.52,16892.45,252.83,4523.43,9401.87,395.62,736.70,135.68,70.06,59.89
1054.50,143400.53,183871.59,348.46,520.07,377.28,134.93,332.84,95.40,452.00,492.68
1054.60,122331.30,123422.95,193.88,134.93,151.96,43.23,336.02,-25.44,383.07,362.73
1054.80,114278.71,112460.88,178.16,214.84,142.79,-26.20,213.06,-25.44,275.72,223.74
1055.10,77838.67,26568.11,343.22,960.23,9027.21,248.90,381.60,-31.80,65.54,103.96
1055.50,73538.92,22031.58,200.43,706.09,293.44,15.72,12.72,45.58,77.97,142.38
1056.30,148742.23,160454.03,364.18,271.17,512.21,-1.31,311.64,-82.68,499.46,505.11
1056.50,116033.20,99810.20,149.34,985.12,377.28,39.30,182.32,-139.92,200.01,290.41
1056.50,150248.28,153896.17,345.84,525.31,199.12,-52.40,425.06,55.12,490.42,552.57
1056.90,113565.27,137219.88,176.85,289.51,444.09,0.00,332.84,-11.66,461.04,540.14
1057.10,91178.36,27676.37,107.42,35.37,162.44,28.82,9.54,45.58,142.38,204.53
1057.30,176926.75,175481.05,275.10,235.80,400.86,56.33,501.38,-9.54,691.56,727.72
1057.60,102909.17,67474.16,218.77,170.30,1403.01,89.08,539.54,106.00,255.38,390.98
1057.80,110180.07,105310.90,163.75,119.21,117.90,98.25,188.68,146.28,256.51,327.70
1058.20,84260.54,24994.80,327.50,2204.73,572.47,65.50,33.92,93.28,102.83,159.33
1058.90,121725.24,111754.78,184.71,159.82,106.11,13.10,254.40,8.48,331.09,459.91
1059.40,64534.47,23329.79,123.14,150.65,-19.65,17.03,-1.06,-37.10,18.08,28.25
1060.60,140152.75,98424.23,94.32,98.25,150.65,15.72,72.08,125.08,345.78,307.36
1061.00,85485.41,20003.70,259.38,1920.46,8433.78,393.00,849.06,87.98,145.77,136.73
1061.20,55287.96,17037.86,395.62,53.71,75.98,48.47,31.80,72.08,16.95,160.46
1062.20,123513.39,123282.78,225.32,159.82,45.85,82.53,272.42,54.06,293.80,275.72
1063.00,126495.46,112442.53,182.09,1637.50,728.36,72.05,296.80,65.72,306.23,518.67
1063.30,163688.98,262143.00,1522.22,1426.59,1299.52,150.65,1240.20,163.24,1786.53,2741.38
1063.60,150347.47,177833.80,268.55,188.64,269.86,9.17,362.52,93.28,509.63,585.34
1063.70,53283.23,20023.35,1516.98,225.32,10341.14,349.77,736.70,251.22,127.69,106.22
1064.70,140554.05,137263.11,171.61,174.23,296.06,70.74,263.94,22.26,411.32,375.16
1064.90,158098.86,180713.19,372.04,2530.92,740.15,83.84,644.48,75.26,499.46,507.37
1065.10,176468.11,179391.39,310.47,230.56,231.87,131.00,408.10,43.46,510.76,588.73
1065.30,86579.22,25931.45,98.25,73.36,93.01,10.48,-4.24,82.68,48.59,188.71
1065.40,55719.30,14522.66,148.03,224.01,64.19,57.64,26.50,54.06,27.12,102.83
1065.90,50697.92,15776.33,205.67,3375.87,10645.06,457.19,767.44,198.22,11.30,210.18
1066.40,61482.33,18846.97,522.69,4233.92,9701.86,417.89,606.32,114.48,122.04,192.10
1066.50,149029.80,134352.28,289.51,1378.12,416.58,85.15,177.02,76.32,494.94,543.53
1066.60,106569.20,74810.16,235.80,98.25,1909.98,74.67,242.74,4.24,279.11,352.56
1067.20,122366.80,95910.34,112.66,108.73,133.62,48.47,233.20,95.40,275.72,248.60
1069.00,92304.95,245982.63,31.44,-58.95,83.84,-35.37,243.80,-2.12,203.40,126.56
1069.20,156297.05,150760.03,174.23,149.34,279.03,14.41,430.36,9.54,496.07,480.25
1069.20,65570.05,20908.91,129.69,252.83,5786.27,332.74,439.90,60.42,76.84,193.23
1069.20,149920.69,136541.30,172.92,800.41,311.78,64.19,113.42,153.70,352.56,528.84
1069.40,64884.82,16815.16,179.47,2485.07,7717.21,360.25,354.04,98.58,66.67,77.97
1069.70,116389.00,144268.98,128.38,1129.22,434.92,72.05,291.50,-6.36,430.53,369.51
1070.10,144979.39,167674.75,286.89,247.59,251.52,108.73,455.80,72.08,474.60,576.30
1070.20,117260.78,106924.81,267.24,133.62,131.00,31.44,452.62,20.14,293.80,376.29
1070.40,138621.22,133753.61,162.44,120.52,254.14,-20.96,104.94,-53.00,364.99,441.83
1070.40,114913.89,100046.01,201.74,197.81,273.79,2.62,218.36,131.44,332.22,390.98
1071.20,47698.56,14706.06,157.20,2089.45,4658.36,243.66,207.76,45.58,151.42,56.50
1071.20,129159.95,112325.95,264.62,585.57,238.42,166.37,313.76,13.78,401.15,267.81
1071.90,120355.70,122743.06,124.45,191.26,238.42,-7.86,94.34,113.42,393.24,354.82
1072.10,65754.78,94499.47,341.91,12337.58,2985.49,214.84,224.72,-51.94,241.82,409.06
1072.40,58375.59,19927.72,296.06,2413.02,586.88,-13.10,34.98,74.20,116.39,117.52
1072.80,116623.78,125744.27,216.15,128.38,144.10,68.12,191.86,27.56,283.63,328.83
1073.40,83740.02,17912.94,593.43,2656.68,7764.37,341.91,534.24,76.32,77.97,109.61
1073.60,132844.53,139686.61,127.07,123.14,104.80,61.57,289.38,36.04,404.54,483.64
1073.90,128219.00,132160.66,112.66,133.62,111.35,-17.03,245.92,34.98,510.76,436.18
1074.90,86548.28,24701.36,765.04,162.44,69.43,56.33,24.38,-20.14,54.24,188.71
1074.90,79711.45,26256.33,136.24,154.58,-36.68,-20.96,-90.10,74.20,98.31,245.21
1075.00,127123.37,102984.34,170.30,217.46,247.59,117.90,217.30,28.62,383.07,265.55
1075.20,77228.97,24622.76,1456.72,4049.21,10242.89,653.69,419.76,14.84,81.36,322.05
1075.70,63346.92,29524.78,79.91,44.54,-5.24,19.65,40.28,-33.92,82.49,197.75
1075.80,132160.22,139826.78,196.50,150.65,174.23,93.01,213.06,138.86,442.96,600.03
1076.10,73629.92,25658.97,186.02,657.62,121.83,32.75,132.50,27.56,162.72,174.02
1076.70,160191.86,155865.11,136.24,214.84,310.47,-6.55,234.26,112.36,528.84,555.96
1076.70,103669.02,92095.62,233.18,69.43,251.52,0.00,-23.32,63.60,291.54,210.18
1077.10,126157.85,99312.41,176.85,259.38,132.31,-17.03,411.28,-69.96,322.05,309.62
1077.50,147414.55,185168.48,252.83,231.87,352.39,43.23,193.98,-62.54,624.89,567.26
1078.00,69743.31,24866.42,127.07,7.86,0.00,-24.89,125.08,-22.26,145.77,258.77
1078.20,151367.58,146568.03,285.58,332.74,183.40,1.31,217.30,-16.96,514.15,571.78
1078.40,51593.36,17670.59,96.94,745.39,260.69,-6.55,1.06,-20.14,99.44,117.52
1079.50,115132.30,110401.55,116.59,107.42,168.99,18.34,193.98,5.30,392.11,404.54
1079.50,145078.58,103649.81,279.03,224.01,280.34,-20.96,260.76,-25.44,358.21,440.70
1079.80,121312.10,110862.67,72.05,68.12,229.25,27.51,293.62,115.54,311.88,503.98
1079.90,61550.58,16051.43,420.51,3095.53,668.10,-10.48,50.88,-37.10,100.57,70.06
1080.10,157943.25,145986.39,343.22,311.78,206.98,14.41,308.46,9.54,466.69,656.53
1080.20,154676.34,142128.44,136.24,182.09,187.33,2.62,284.08,-2.12,474.60,429.40
1080.20,142217.53,129561.62,217.46,75.98,151.96,-41.92,210.94,9.54,412.45,583.08
1080.20,184433.34,262143.00,1814.35,1397.77,1239.26,102.18,717.62,215.18,1518.72,2410.29
1080.50,112282.17,87872.18,98.25,116.59,306.54,6.55,318.00,19.08,359.34,409.06
1080.70,146274.31,147701.19,134.93,881.63,586.88,-31.44,449.44,-13.78,435.05,587.60
1081.10,155980.38,179644.22,231.87,255.45,186.02,142.79,357.22,28.62,543.53,601.16
1081.90,139799.66,129726.67,149.34,74.67,116.59,19.65,261.82,84.80,395.50,515.28
1082.60,47575.71,16817.78,309.16,3910.35,8313.26,491.25,775.92,236.38,103.96,72.32
1082.90,115296.09,101232.87,133.62,116.59,225.32,-5.24,237.44,19.08,351.43,393.24
1083.20,145521.75,166094.89,263.31,789.93,522.69,34.06,228.96,54.06,421.49,485.90
1083.30,142837.25,155713.14,269.86,131.00,263.31,-32.75,362.52,117.66,553.70,525.45
1083.80,49299.25,18527.33,374.66,255.45,6922.04,323.57,597.84,51.94,24.86,138.99
1083.90,53100.32,16266.27,238.42,2325.25,296.06,49.78,51.94,140.98,101.70,202.27
1084.30,106419.05,90811.81,90.39,157.20,144.10,56.33,205.64,51.94,271.20,435.05
1084.50,55228.81,13177.29,85.15,1046.69,7798.43,499.11,669.92,143.10,40.68,168.37
1084.80,161794.36,200167.98,1103.02,1012.63,1055.86,183.40,498.20,151.58,1334.53,2002.36
1085.00,121868.12,104911.34,222.70,506.97,351.08,27.51,318.00,-16.96,303.97,360.47
1085.40,134682.73,125135.13,269.86,161.13,170.30,66.81,470.64,139.92,412.45,502.85
1085.90,91131.04,40806.50,121.83,104.80,1619.16,39.30,202.46,0.00,181.93,228.26
1086.20,48381.97,14254.11,146.72,1222.23,186.02,-11.79,-28.62,50.88,32.77,51.98
1086.30,147287.14,166765.61,243.66,91.70,171.61,9.17,144.16,172.78,458.78,473.47
1086.40,139359.22,156438.89,199.12,254.14,353.70,56.33,727.16,-79.50,456.52,541.27
1086.60,104730.99,72203.27,205.67,146.72,736.22,90.39,136.74,-25.44,239.56,493.81
1086.90,143522.47,94817.80,247.59,89.08,120.52,-17.03,216.24,-8.48,387.59,412.45
1087.20,144660.89,147506.00,243.66,611.77,385.14,-18.34,404.92,22.26,374.03,477.99
1087.30,142614.30,168751.58,336.67,1083.37,518.76,66.81,281.96,-9.54,414.71,562.74
1087.60,157015.95,191358.23,358.94,267.24,364.18,-20.96,389.02,-28.62,596.64,682.52
1088.00,124327.84,129412.27,148.03,81.22,180.78,-20.96,266.06,107.06,444.09,523.19
1088.00,66624.74,17001.18,368.11,2977.63,8884.42,450.64,470.64,138.86,29.38,160.46
1088.30,146134.17,155524.50,224.01,277.72,167.68,1.31,348.74,58.30,510.76,461.04
1088.80,121600.57,47714.13,222.70,79.91,1296.90,116.59,34.98,87.98,176.28,190.97
1089.20,153009.22,150182.33,264.62,2613.45,1175.07,6.55,210.94,124.02,481.38,637.32
1089.60,121838.09,63018.86,280.34,106.11,1216.99,99.56,319.06,-30.74,233.91,414.71
1089.90,113709.05,87387.48,214.84,262.00,174.23,-31.44,179.14,-4.24,334.48,351.43
1090.00,124063.03,140665.17,279.03,252.83,343.22,61.57,445.20,-10.60,440.70,341.26
1090.10,131849.00,126239.45,189.95,129.69,183.40,6.55,66.78,51.94,390.98,411.32
1090.30,128768.64,139956.47,31.44,199.12,258.07,-24.89,349.80,31.80,392.11,233.91
1091.10,149914.31,159158.44,310.47,132.31,340.60,7.86,262.88,6.36,484.77,405.67
1091.40,63721.84,22142.93,590.81,134.93,226.63,13.10,-73.14,25.44,93.79,149.16
1092.10,59423.00,22450.78,239.73,2743.14,543.65,124.45,46.64,28.62,84.75,258.77
1092.20,138696.75,105351.51,313.09,537.10,345.84,56.33,167.48,196.10,280.24,398.89
1092.20,135087.69,125964.35,235.80,241.04,144.10,17.03,366.76,-8.48,447.48,442.96
1092.40,61214.79,21688.36,197.81,2716.94,10166.91,317.02,829.98,154.76,10.17,81.36
1092.40,123108.45,123850.02,195.19,175.54,213.53,-13.10,197.16,-65.72,377.42,297.19
1093.10,153781.81,174036.11,199.12,1279.87,584.26,64.19,279.84,148.40,477.99,627.15
1093.20,161570.50,176969.20,344.53,1143.63,695.61,82.53,334.96,146.28,418.10,586.47
1093.40,124226.84,101320.63,47.16,339.29,319.64,23.58,336.02,-42.40,317.53,378.55
1093.40,127512.84,119109.13,94.32,70.74,83.84,36.68,289.38,5.30,301.71,446.35
1094.60,107869.59,40079.45,218.77,932.72,1759.33,140.17,246.98,15.90,136.73,403.41
1094.70,175853.86,198618.27,227.94,279.03,347.15,83.84,473.82,117.66,685.91,627.15
1094.80,73589.88,16025.23,347.15,85.15,49.78,-35.37,-36.04,43.46,120.91,49.72
1095.10,93543.45,61766.50,159.82,265.93,804.34,-11.79,145.22,209.88,172.89,448.61
1095.10,80745.21,44060.54,107.42,103.49,1713.48,65.50,164.30,3.18,254.25,192.10
1095.70,114137.66,60371.35,209.60,252.83,1151.49,45.85,179.14,-21.20,177.41,135.60
1096.00,144442.48,124258.73,230.56,69.43,178.16,65.50,308.46,20.14,359.34,314.14
1096.10,122189.34,57452.67,124.45,27.51,2165.43,7.86,168.54,-49.82,197.75,231.65
1096.20,154799.19,162986.27,334.05,134.93,417.89,64.19,281.96,143.10,482.51,497.20
1096.60,86056.88,25204.40,137.55,68.12,-1.31,48.47,-42.40,-6.36,72.32,150.29
1096.80,100496.77,103987.80,161.13,120.52,19.65,-17.03,82.68,-33.92,390.98,427.14
1097.60,71686.16,25187.37,751.94,2612.14,7641.23,332.74,597.84,166.42,24.86,299.45
1097.60,112082.88,93315.23,218.77,96.94,161.13,-22.27,128.26,-10.60,229.39,403.41
1098.40,130484.91,121613.84,225.32,254.14,174.23,-27.51,298.92,-47.70,398.89,392.11
1098.90,107526.52,59863.07,239.73,161.13,1758.02,161.13,193.98,82.68,171.76,339.00
1099.30,73606.27,19118.14,201.74,2963.22,9580.03,328.81,644.48,134.62,56.50,256.51
1100.00,139157.20,126166.09,221.39,317.02,294.75,66.81,237.44,51.94,416.97,322.05
1100.40,144010.23,138719.83,243.66,203.05,241.04,-40.61,240.62,-16.96,555.96,529.97
1101.70,129292.80,125221.59,167.68,226.63,205.67,35.37,448.38,3.18,342.39,427.14
1101.80,52775.45,13999.97,212.22,3645.73,7478.79,378.59,546.96,109.18,45.20,219.22
1102.10,141010.88,117594.77,279.03,206.98,334.05,-20.96,230.02,8.48,410.19,577.43
1102.30,98821.45,49532.41,163.75,189.95,1110.88,60.26,111.30,11.66,264.42,178.54
1103.20,135456.23,164845.16,220.08,216.15,323.57,5.24,408.10,-5.30,464.43,719.81
1103.60,58068.92,16819.09,133.62,2185.08,8986.60,386.45,480.18,157.94,53.11,61.02
1103.90,121237.48,112046.91,176.85,200.43,348.46,-20.96,134.62,-19.08,364.99,420.36
1104.00,163256.73,150994.52,293.44,89.08,205.67,22.27,218.36,75.26,402.28,449.74
1104.50,225778.28,38845.43,559.37,282.96,2519.13,184.71,396.44,77.38,302.84,631.67
1104.70,67370.03,25188.68,165.06,530.55,263.31,-40.61,79.50,74.20,98.31,155.94
1104.70,63755.51,14389.04,51.09,91.70,93.01,-15.72,18.02,56.18,35.03,96.05
1104.90,137361.78,154069.09,272.48,100.87,416.58,20.96,342.38,-67.84,496.07,537.88
1104.90,136743.89,126052.13,224.01,1975.48,497.80,98.25,360.40,114.48,389.85,522.06
1105.00,169283.67,190742.55,222.70,962.85,677.27,102.18,337.08,4.24,621.50,684.78
1105.10,131333.03,106776.79,129.69,186.02,34.06,3.93,167.48,2.12,360.47,473.47
1105.10,122262.14,116489.13,129.69,56.33,158.51,-35.37,71.02,231.08,293.80,433.92
1105.30,129719.59,125339.48,172.92,159.82,317.02,14.41,298.92,91.16,352.56,473.47
1105.30,52311.35,15637.47,171.61,1982.03,402.17,32.75,99.64,-45.58,65.54,193.23
1105.60,55180.58,10652.92,117.90,833.16,6629.91,323.57,652.96,40.28,94.92,68.93
1106.10,126764.82,124643.88,136.24,-30.13,289.51,39.30,350.86,-7.42,366.12,422.62
1106.10,92478.75,32388.44,227.94,167.68,66.81,-57.64,56.18,39.22,150.29,91.53
1106.20,113163.96,80257.15,158.51,49.78,138.86,57.64,292.56,44.52,316.40,329.96
1106.30,144025.70,128793.95,123.14,991.67,419.20,24.89,65.72,41.34,461.04,387.59
1107.00,132666.17,137902.39,265.93,96.94,534.48,51.09,274.54,152.64,411.32,590.99
1107.20,137623.86,135869.27,271.17,1218.30,603.91,45.85,206.70,185.50,372.90,395.50
1107.30,55938.61,18108.13,166.37,1689.90,6323.37,292.13,446.26,134.62,64.41,101.70
1107.30,167862.25,167296.16,365.49,323.57,482.08,66.81,257.58,140.98,505.11,639.58
1108.00,111711.60,103250.27,151.96,57.64,204.36,20.96,231.08,91.16,274.59,322.05
1108.10,146530.03,178203.22,368.11,222.70,305.23,55.02,248.04,13.78,506.24,508.50
1108.40,131736.16,122285.88,239.73,462.43,205.67,3.93,302.10,48.76,432.79,479.12
1108.50,129251.85,125389.27,197.81,918.31,476.84,64.19,287.26,76.32,308.49,441.83
1108.80,117042.38,67609.09,171.61,138.86,1786.84,121.83,212.00,38.16,335.61,284.76
1109.20,63933.87,14987.71,293.44,3428.27,691.68,28.82,37.10,14.84,90.40,171.76
1109.70,147435.47,75691.80,213.53,379.90,1919.15,86.46,165.36,82.68,266.68,539.01
1109.90,59675.07,18739.55,505.66,5435.19,11864.67,514.83,1137.38,153.70,72.32,18.08
1110.10,51367.68,11592.19,23.58,120.52,74.67,-28.82,68.90,-114.48,40.68,158.20
1111.00,165802.92,127976.52,298.68,4436.97,1345.37,26.20,175.96,132.50,421.49,517.54
1111.50,152897.30,120656.23,250.21,168.99,209.60,13.10,445.20,55.12,444.09,381.94
1111.60,129332.84,115756.84,231.87,628.80,345.84,66.81,460.04,-19.08,339.00,376.29
1111.60,154297.78,138467.00,352.39,1661.08,710.02,-7.86,280.90,-74.20,531.10,638.45
1111.80,123516.13,88710.58,233.18,36.68,470.29,-5.24,142.04,10.60,420.36,351.43
1111.80,76784.89,18380.61,381.21,120.52,-5.24,-6.55,-20.14,72.08,56.50,45.20
1111.80,53866.54,17140.04,53.71,1506.50,7970.04,382.52,513.04,250.16,71.19,89.27
1112.00,131145.56,124888.84,168.99,150.65,373.35,10.48,374.18,0.00,377.42,458.78
1112.10,59887.10,17463.61,40.61,149.34,37.99,-41.92,37.10,-37.10,113.00,81.36
1112.50,54032.16,17618.19,157.20,2346.21,581.64,52.40,-14.84,-32.86,59.89,123.17
