"Time-","FSC-A-","SSC-A-","FITC-A-CD25","PE-A-CD127","PerCP-Cy5-5-A-CD4","PE-Cy7-A-","APC-A-","APC-Cy7-A-","Pacific Blue-A-","AmCyan-A-"
497.00,133446.05,165538.56,312.84,187.44,431.64,52.80,234.33,17.12,511.89,711.90
497.00,28426.58,11235.84,117.48,96.36,66.00,14.52,48.15,-53.50,24.86,110.74
497.10,149458.41,211804.56,145.20,716.76,467.28,44.88,233.26,90.95,659.92,562.74
497.40,132431.39,137971.69,304.92,394.68,85.80,22.44,250.38,-20.33,385.33,450.87
497.40,111000.89,126931.20,316.80,55.44,215.16,36.96,177.62,20.33,375.16,421.49
497.60,132630.69,196356.61,287.76,584.76,357.72,48.84,455.82,99.51,588.73,707.38
497.80,70612.36,17103.24,76.56,165.00,-26.40,42.24,28.89,24.61,16.95,212.44
498.00,82385.95,21583.32,72.60,151.80,128.04,43.56,62.06,-4.28,65.54,246.34
498.00,87607.52,24447.72,818.40,5314.32,9923.76,657.36,730.81,71.69,106.22,149.16
498.50,126400.82,119021.77,406.56,257.40,260.04,13.20,376.64,85.60,401.15,539.01
498.60,103663.56,92660.05,344.52,485.76,586.08,-5.28,291.04,25.68,368.38,516.41
499.00,166608.27,213426.84,417.12,380.16,399.96,18.48,295.32,5.35,614.72,793.26
499.30,66800.38,16352.16,172.92,1442.76,221.76,-47.52,8.56,22.47,-5.65,85.88
499.50,70018.13,18047.04,951.72,2892.12,10203.60,493.68,881.68,156.22,75.71,186.45
499.50,122784.48,82430.05,381.48,269.28,1300.20,104.28,130.54,73.83,354.82,668.96
499.70,137840.44,177047.64,237.60,62.04,174.24,46.20,232.19,89.88,468.95,449.74
500.00,129386.53,139832.89,216.48,-60.72,307.56,50.16,324.21,37.45,464.43,589.86
500.10,130039.91,75914.52,324.72,302.28,2389.20,66.00,115.56,46.01,407.93,657.66
501.40,80898.09,18714.96,270.60,2138.40,388.08,11.88,65.27,73.83,65.54,125.43
501.50,98545.73,59356.44,199.32,333.96,939.84,23.76,7.49,-2.14,266.68,412.45
501.80,139608.56,207362.77,405.24,502.92,324.72,26.40,287.83,-6.42,673.48,699.47
501.90,159573.97,197419.20,257.40,421.08,364.32,-11.88,262.15,-18.19,623.76,693.82
502.00,162118.33,151935.97,264.00,495.00,240.24,22.44,292.11,-53.50,566.13,675.74
502.20,143545.22,142920.36,356.40,120.12,512.16,72.60,347.75,103.79,484.77,558.22
502.40,75905.84,49459.08,231.00,3.96,34.32,-11.88,-14.98,242.89,81.36,181.93
502.50,127631.14,155109.25,389.40,855.36,455.40,47.52,167.99,37.45,471.21,588.73
503.30,112896.42,104335.45,460.68,1143.12,823.68,75.24,277.13,174.41,503.98,722.07
503.40,97739.46,35849.88,1454.64,6468.00,14964.84,798.60,906.29,163.71,203.40,387.59
503.60,180624.08,231386.77,558.36,502.92,534.60,46.20,282.48,69.55,781.96,914.17
504.00,163246.72,159502.20,418.44,633.60,283.80,-25.08,199.02,17.12,488.16,559.35
504.30,113390.55,124510.33,174.24,663.96,303.60,79.20,214.00,105.93,361.60,515.28
504.70,133910.14,131986.81,187.44,366.96,335.28,2.64,163.71,7.49,371.77,500.59
505.40,115352.52,90441.13,434.28,361.68,1553.64,26.40,188.32,115.56,349.17,525.45
505.50,114993.98,63539.52,397.32,951.72,2682.24,85.80,479.36,108.07,374.03,559.35
505.60,87431.89,27060.00,1181.40,8523.24,12566.40,652.08,691.22,129.47,124.30,176.28
505.70,85085.91,26000.04,617.76,2621.52,10004.28,905.52,530.72,189.39,97.18,261.03
506.10,110381.18,68560.80,327.36,809.16,1143.12,51.48,299.60,24.61,242.95,323.18
506.30,143795.47,185592.00,394.68,108.24,291.72,19.80,53.50,-85.60,605.68,609.07
507.00,127555.62,175888.69,291.72,54.12,533.28,104.28,141.24,80.25,580.82,508.50
507.20,125756.55,143961.84,252.12,739.20,728.64,-50.16,186.18,-96.30,476.86,424.88
507.80,262143.00,262143.00,637.56,1127.28,946.44,39.60,505.04,227.91,1110.79,1278.03
507.80,157049.63,183565.81,328.68,113.52,500.28,-48.84,294.25,-29.96,584.21,629.41
507.80,138623.03,200801.05,345.84,366.96,492.36,-26.40,237.54,103.79,596.64,768.40
508.00,121006.34,146072.53,290.40,100.32,174.24,0.00,199.02,-13.91,430.53,502.85
508.10,69836.13,20601.24,1034.88,5859.48,8931.12,539.88,690.15,73.83,107.35,146.90
508.30,143124.80,177274.69,339.24,615.12,547.80,-47.52,251.45,4.28,536.75,628.28
508.70,142212.08,177113.64,333.96,396.00,484.44,48.84,299.60,32.10,683.65,674.61
509.00,84165.91,31509.72,204.60,248.16,25.08,-17.16,160.50,66.34,77.97,160.46
509.10,98518.42,71095.20,233.64,587.40,625.68,165.00,332.77,107.00,353.69,427.14
509.10,129108.98,161892.72,269.28,1417.68,623.04,-18.48,230.05,181.90,559.35,572.91
509.40,173414.16,228720.38,392.04,138.60,357.72,56.76,417.30,54.57,814.73,785.35
510.40,120958.12,62800.32,465.96,2684.88,1337.16,-14.52,272.85,40.66,349.17,525.45
510.60,68085.29,19136.04,291.72,407.88,8663.16,360.36,544.63,107.00,100.57,106.22
510.60,119917.07,128564.05,347.16,628.32,224.40,99.00,222.56,8.56,394.37,507.37
510.80,77642.11,25804.68,271.92,-31.68,-182.16,51.48,29.96,-117.70,97.18,174.02
510.90,84412.52,23643.84,463.32,3112.56,473.88,48.84,7.49,-48.15,116.39,250.86
511.00,86083.27,24623.28,105.60,-105.60,22.44,6.60,110.21,2.14,90.40,301.71
511.00,71574.23,20395.32,790.68,1016.40,9551.52,794.64,1051.81,110.21,29.38,127.69
511.70,125219.64,63547.44,291.72,683.76,1973.40,240.24,391.62,201.16,285.89,659.92
512.20,78360.10,24422.64,986.04,6512.88,5082.00,211.20,315.65,64.20,133.34,253.12
512.70,170087.19,262143.00,434.28,793.32,473.88,236.28,593.85,69.55,827.16,931.12
512.70,115417.13,160558.20,370.92,-95.04,149.16,40.92,134.82,74.90,515.28,563.87
513.40,104265.98,127881.60,201.96,92.40,142.56,-47.52,326.35,-12.84,436.18,558.22
513.90,130857.09,158433.00,291.72,312.84,275.88,51.48,480.43,-22.47,445.22,624.89
513.90,127286.25,199251.38,311.52,176.88,378.84,-36.96,188.32,68.48,575.17,789.87
514.30,131394.91,136358.64,233.64,591.36,638.88,1.32,225.77,0.00,409.06,423.75
514.40,182045.50,238658.66,530.64,480.48,617.76,46.20,652.70,65.27,780.83,866.71
514.70,121327.57,53032.32,323.40,528.00,1452.00,-5.28,41.73,26.75,228.26,388.72
514.80,90507.70,24264.24,2607.00,4848.36,9265.08,509.52,585.29,129.47,70.06,296.06
515.00,69835.22,19785.48,159.72,289.08,-33.00,6.60,29.96,-131.61,91.53,195.49
515.10,130932.63,148860.36,345.84,100.32,27.72,5.28,158.36,19.26,488.16,526.58
515.40,77361.84,24025.32,99.00,360.36,389.40,21.12,177.62,22.47,153.68,237.30
516.80,160517.64,145091.77,407.88,537.24,293.04,26.40,380.92,-26.75,546.92,612.46
517.10,81724.38,23493.36,330.00,1947.00,9727.08,402.60,939.46,129.47,115.26,221.48
518.00,152910.94,166676.41,264.00,806.52,712.80,1.32,350.96,74.90,554.83,757.10
518.40,122941.00,60166.92,517.44,423.72,1921.92,256.08,444.05,69.55,397.76,890.44
518.50,170866.16,244953.73,414.48,976.80,473.88,151.80,327.42,90.95,671.22,839.59
518.70,154417.00,195613.45,360.36,434.28,312.84,68.64,284.62,83.46,628.28,872.36
518.80,150269.22,76265.64,539.88,1617.00,1894.20,60.72,345.61,127.33,305.10,426.01
519.20,135737.42,152230.33,440.88,-7.92,275.88,-10.56,263.22,123.05,544.66,655.40
519.40,79999.02,23323.08,135.96,-150.48,-66.00,35.64,128.40,-29.96,99.44,247.47
519.40,59758.79,14248.08,116.16,-7.92,-27.72,69.96,-34.24,59.92,87.01,99.44
519.70,106767.57,118274.65,237.60,-40.92,265.32,54.12,93.09,-16.05,468.95,422.62
520.10,73872.89,21143.76,168.96,-242.88,-116.16,-25.08,-78.11,36.38,47.46,102.83
520.20,67689.45,19966.32,174.24,703.56,9560.76,699.60,621.67,57.78,94.92,134.47
520.40,143715.39,173343.73,477.84,208.56,73.92,11.88,236.47,-21.40,636.19,788.74
520.90,134457.97,132554.41,442.20,294.36,504.24,31.68,141.24,-7.49,411.32,551.44
521.00,108377.36,44349.36,442.20,122.76,1325.28,110.88,240.75,46.01,215.83,629.41
521.20,101986.43,28343.04,315.48,693.00,248.16,-50.16,-5.35,11.77,119.78,170.63
521.50,108175.34,91091.88,489.72,192.72,580.80,54.12,159.43,81.32,445.22,612.46
521.60,118489.28,59831.64,282.48,429.00,1884.96,227.04,135.89,63.13,375.16,737.89
521.70,154559.86,185844.13,431.64,201.96,332.64,154.44,216.14,8.56,501.72,736.76
523.30,96490.95,25553.88,1162.92,5418.60,13882.44,650.76,782.17,227.91,73.45,276.85
523.30,133962.92,178021.81,213.84,54.12,143.88,47.52,170.13,-17.12,490.42,531.10
523.60,83302.31,36314.52,187.44,130.68,402.60,7.92,161.57,99.51,134.47,290.41
523.80,91117.39,28321.92,278.52,-158.40,-10.56,55.44,262.15,-99.51,93.79,237.30
523.80,165110.41,225341.17,487.08,363.00,592.68,120.12,388.41,62.06,844.11,884.79
524.30,138715.86,192811.09,297.00,208.56,316.80,62.04,582.08,224.70,637.32,675.74
525.10,147419.09,198436.92,311.52,2069.76,968.88,124.08,297.46,51.36,511.89,766.14
525.30,145866.64,206147.05,330.00,475.20,776.16,33.00,441.91,12.84,671.22,768.40
525.50,89271.91,22579.92,138.60,55.44,6458.76,427.68,462.24,88.81,113.00,170.63
525.50,122537.88,138486.48,291.72,157.08,460.68,-56.76,162.64,82.39,410.19,570.65
525.50,73654.49,21267.84,331.32,5002.80,731.28,126.72,-36.38,-50.29,64.41,117.52
525.70,134016.61,144019.92,323.40,464.64,302.28,-2.64,205.44,-43.87,424.88,579.69
526.40,128182.60,158279.89,215.16,168.96,351.12,-22.44,215.07,7.49,467.82,658.79
526.50,65041.34,22273.68,369.60,3103.32,679.80,132.00,154.08,-24.61,142.38,244.08
526.60,119682.30,89249.16,487.08,3689.40,2472.36,71.28,364.87,211.86,612.46,1046.38
526.70,132731.69,161012.28,171.60,161.04,138.60,63.36,209.72,129.47,459.91,429.40
527.00,66154.27,21182.04,308.88,2178.00,484.44,-42.24,-29.96,-51.36,110.74,211.31
527.10,86683.88,26108.28,219.12,1305.48,327.36,34.32,63.13,8.56,145.77,207.92
527.20,86508.24,18118.32,126.72,117.48,-51.48,1.32,80.25,28.89,82.49,215.83
527.60,129766.00,143495.89,281.16,73.92,237.60,88.44,251.45,24.61,489.29,652.01
527.70,175097.66,202886.64,398.64,485.76,270.60,157.08,252.52,225.77,653.14,848.63
527.80,132067.39,161804.28,316.80,619.08,315.48,56.76,159.43,50.29,562.74,602.29
529.00,84812.91,26398.68,380.16,6765.00,12627.12,641.52,757.56,126.26,149.16,201.14
529.30,160559.50,177784.20,434.28,3693.36,1074.48,68.64,510.39,-11.77,473.47,661.05
529.60,153030.16,192529.92,349.80,2221.56,993.96,154.44,298.53,1.07,620.37,758.23
530.30,168497.42,191077.92,559.68,384.12,417.12,63.36,491.13,-50.29,605.68,796.65
530.90,77428.27,29116.56,244.20,67.32,-17.16,52.80,67.41,-54.57,53.11,276.85
531.30,151196.50,155305.92,495.00,142.56,450.12,81.84,471.87,22.47,536.75,777.44
531.30,142805.39,208831.92,378.84,403.92,353.76,73.92,205.44,25.68,635.06,727.72
531.50,59254.65,20904.84,55.44,112.20,1.32,29.04,111.28,20.33,68.93,155.94
532.20,168599.34,213231.48,429.00,200.64,422.40,48.84,235.40,-10.70,667.83,809.08
532.20,122662.55,157161.84,328.68,330.00,359.04,5.28,230.05,307.09,558.22,515.28
532.40,132920.06,157769.05,238.92,716.76,213.84,33.00,51.36,25.68,525.45,679.13
532.80,123091.16,137855.53,162.36,463.32,153.12,17.16,335.98,-93.09,450.87,437.31
533.80,160936.23,228810.13,421.08,422.40,287.76,-43.56,480.43,-99.51,741.28,783.09
534.00,60488.61,16952.76,516.12,1062.60,12596.76,546.48,959.79,226.84,102.83,183.06
534.70,88371.02,24726.24,99.00,51.48,-39.60,-25.08,47.08,114.49,81.36,49.72
534.80,135013.06,135470.28,190.08,76.56,252.12,88.44,119.84,-19.26,401.15,502.85
534.80,128099.80,152498.28,326.04,213.84,314.16,42.24,284.62,10.70,493.81,577.43
535.00,39219.18,18440.40,137.28,1808.40,415.80,-33.00,34.24,35.31,15.82,96.05
535.10,173249.44,218091.73,369.60,1762.20,954.36,91.08,462.24,161.57,699.47,795.52
535.10,164515.27,245908.09,435.60,574.20,241.56,85.80,389.48,125.19,835.07,963.89
535.10,75934.04,21972.72,252.12,793.32,161.04,5.28,40.66,-40.66,90.40,89.27
535.20,99762.39,196848.97,224.40,394.68,485.76,120.12,332.77,64.20,597.77,628.28
535.20,130217.37,78859.45,377.52,343.20,1224.96,-50.16,159.43,54.57,400.02,587.60
535.90,85234.24,23730.96,901.56,5437.08,11792.88,675.84,820.69,111.28,118.65,240.69
536.10,123223.10,120390.60,365.64,228.36,458.04,22.44,-2.14,185.11,404.54,490.42
536.40,81015.48,26542.56,850.08,21522.60,6262.08,669.24,1143.83,214.00,823.77,1007.96
536.40,162274.84,179018.41,411.84,327.36,465.96,92.40,159.43,-29.96,618.11,819.25
536.70,110516.77,120905.41,323.40,-19.80,294.36,21.12,191.53,103.79,361.60,563.87
536.80,130830.70,143329.56,369.60,1296.24,528.00,1.32,248.24,43.87,508.50,549.18
537.20,93312.31,31831.80,179.52,-34.32,-68.64,11.88,47.08,0.00,123.17,102.83
537.20,130312.91,170508.36,341.88,188.76,390.72,149.16,250.38,57.78,540.14,646.36
537.40,131029.09,70927.56,500.28,752.40,1478.40,132.00,300.67,72.76,419.23,623.76
537.50,141505.92,189427.92,431.64,487.08,388.08,-58.08,352.03,87.74,593.25,671.22
538.20,39266.50,14340.48,48.84,505.56,291.72,-21.12,81.32,72.76,102.83,82.49
538.60,153567.97,210807.97,431.64,1619.64,389.40,56.76,238.61,110.21,769.53,717.55
538.70,73467.95,22075.68,154.44,3476.88,10099.32,566.28,954.44,158.36,75.71,181.93
538.80,85590.05,22211.64,302.28,176.88,5382.96,236.28,506.11,189.39,120.91,187.58
538.80,46740.33,13667.28,178.20,1463.88,9471.00,625.68,918.06,49.22,117.52,166.11
539.70,153031.06,190165.81,398.64,1056.00,150.48,23.76,307.09,-70.62,629.41,702.86
540.00,62846.42,14302.20,69.96,1466.52,6724.08,275.88,491.13,99.51,119.78,51.98
540.10,150969.92,190910.28,442.20,954.36,566.28,47.52,395.90,1.07,576.30,672.35
540.20,152172.94,225292.33,381.48,699.60,345.84,36.96,308.16,29.96,679.13,848.63
540.50,79736.93,21043.44,397.32,3764.64,637.56,52.80,-65.27,53.50,91.53,232.78
540.60,153365.03,198176.89,447.48,126.72,38.28,35.64,250.38,197.95,707.38,663.31
540.90,116750.27,66104.28,339.24,992.64,766.92,108.24,185.11,32.10,281.37,374.03
541.10,133560.70,197211.97,216.48,406.56,363.00,30.36,271.78,64.20,579.69,734.50
541.20,117249.87,88346.28,604.56,1866.48,975.48,145.20,79.18,-72.76,394.37,529.97
541.40,127228.92,63852.36,266.64,312.84,1029.60,121.44,240.75,53.50,275.72,657.66
541.60,108269.98,132196.69,389.40,300.96,359.04,-42.24,263.22,-22.47,432.79,453.13
541.70,128743.16,139465.92,487.08,147.84,373.56,-26.40,257.87,69.55,407.93,483.64
542.40,121627.88,153446.05,253.44,872.52,311.52,96.36,270.71,-21.40,464.43,468.95
542.60,116612.87,121995.73,295.68,213.84,72.60,42.24,172.27,-96.30,416.97,472.34
542.70,86920.47,29156.16,132.00,652.08,-1.32,31.68,70.62,44.94,117.52,207.92
542.90,68232.71,16072.32,170.28,-72.60,-5.28,21.12,-14.98,-55.64,66.67,93.79
543.10,119204.55,78668.05,347.16,1457.28,2043.36,151.80,140.17,153.01,441.83,639.58
543.30,150029.89,192714.73,363.00,135.96,175.56,83.16,318.86,7.49,610.20,627.15
543.50,83768.23,21356.28,265.32,2868.36,769.56,124.08,64.20,57.78,159.33,174.02
543.50,181531.36,253925.77,364.32,411.84,341.88,-25.08,341.33,132.68,810.21,914.17
543.50,132946.45,100540.45,343.20,3467.64,1805.76,114.84,292.11,85.60,472.34,664.44
544.00,160621.38,226366.81,398.64,1092.96,374.88,34.32,272.85,129.47,661.05,680.26
544.10,136326.19,230277.97,510.84,318.12,168.96,13.20,492.20,111.28,750.32,805.69
544.20,70353.92,21983.28,410.52,3520.44,7150.44,496.32,576.73,-14.98,39.55,264.42
544.40,154792.83,183707.05,295.68,648.12,150.48,151.80,302.81,4.28,653.14,640.71
544.60,106559.18,71233.80,275.88,514.80,1151.04,9.24,133.75,40.66,285.89,423.75
545.00,88436.53,26376.24,154.44,71.28,8199.84,403.92,903.08,264.29,157.07,283.63
545.10,139491.17,161337.00,454.08,257.40,133.32,44.88,428.00,-55.64,569.52,739.02
545.40,117441.88,52963.68,225.72,72.60,1026.96,58.08,146.59,12.84,279.11,452.00
545.60,146312.53,136705.81,201.96,258.72,126.72,-11.88,328.49,92.02,475.73,545.79
546.50,130981.77,131256.84,265.32,150.48,427.68,-23.76,87.74,174.41,432.79,442.96
546.50,75327.98,18377.04,294.36,11555.28,2815.56,101.64,-32.10,-44.94,27.12,150.29
546.60,130879.84,166536.48,402.60,306.24,180.84,31.68,323.14,-27.82,511.89,503.98
546.60,89756.95,25489.20,196.68,232.32,121.44,50.16,170.13,-6.42,72.32,263.29
546.90,132369.52,156361.92,232.32,2.64,361.68,39.60,191.53,-14.98,533.36,633.93
547.20,133830.97,194565.38,279.84,157.08,244.20,19.80,314.58,58.85,676.87,515.28
547.70,103841.92,122905.20,422.40,679.80,1005.84,60.72,464.38,90.95,563.87,787.61
547.70,131747.98,181206.97,521.40,278.52,426.36,92.40,308.16,29.96,566.13,697.21
547.70,87347.27,23424.72,172.92,67.32,9135.72,419.76,547.84,71.69,119.78,161.59
548.00,95549.09,75929.05,510.84,1566.84,1791.24,242.88,108.07,-4.28,394.37,479.12
548.00,140626.86,179263.92,299.64,832.92,588.72,55.44,260.01,18.19,600.03,640.71
548.20,120803.41,69210.24,539.88,1280.40,2220.24,307.56,420.51,301.74,620.37,963.89
549.00,104866.59,35230.80,178.20,215.16,546.48,-36.96,133.75,8.56,188.71,368.38
549.70,163128.42,210458.17,463.32,30.36,311.52,79.20,445.12,27.82,632.80,762.75
549.80,151611.47,178766.28,390.72,531.96,440.88,34.32,203.30,74.90,594.38,762.75
549.80,84641.84,28815.60,110.88,2539.68,971.52,22.44,205.44,32.10,178.54,274.59
550.50,157964.17,209415.38,539.88,351.12,392.04,118.80,346.68,87.74,606.81,685.91
550.70,63178.57,20226.36,274.56,2897.40,10329.00,439.56,760.77,179.76,128.82,131.08
550.70,135439.86,154756.81,261.36,203.28,77.88,142.56,207.58,169.06,498.33,554.83
550.80,145357.03,181382.53,357.72,377.52,679.80,-25.08,341.33,26.75,539.01,668.96
550.90,76206.13,25547.28,250.80,137.28,5778.96,271.92,497.55,148.73,164.98,114.13
551.40,119081.70,133911.36,217.80,393.36,440.88,105.60,278.20,143.38,412.45,494.94
551.40,239885.11,59030.40,645.48,1327.92,2217.60,133.32,368.08,-23.54,322.05,935.64
551.80,123420.57,128067.73,277.20,535.92,183.48,64.68,192.60,10.70,368.38,487.03
551.80,130413.02,140985.25,277.20,179.52,340.56,25.08,204.37,48.15,440.70,392.11
552.10,133591.64,179856.61,374.88,879.12,166.32,147.84,120.91,127.33,627.15,604.55
552.20,160279.22,242671.45,464.64,724.68,465.96,102.96,424.79,-62.06,741.28,907.39
552.50,90189.20,27304.20,134.64,171.60,8339.76,488.40,759.70,84.53,117.52,309.62
552.60,82717.18,22289.52,270.60,1672.44,9944.88,666.60,959.79,135.89,72.32,200.01
553.30,141449.50,188645.17,574.20,174.24,500.28,36.96,388.41,-23.54,604.55,709.64
553.70,115802.96,125805.24,300.96,-162.36,-83.16,19.80,368.08,3.21,383.07,519.80
553.90,117353.60,145857.36,318.12,203.28,-108.24,44.88,177.62,-82.39,527.71,576.30
555.10,122829.07,134699.41,269.28,219.12,91.08,31.68,243.96,25.68,518.67,513.02
555.20,79251.90,25305.72,253.44,3347.52,1148.40,-31.68,5.35,29.96,111.87,292.67
555.20,63218.61,16057.80,153.12,1205.16,7995.24,460.68,495.41,96.30,51.98,175.15
555.30,121793.49,184204.69,275.88,161.04,580.80,-7.92,180.83,16.05,549.18,657.66
555.70,110142.77,74429.52,279.84,594.00,1327.92,42.24,291.04,140.17,376.29,644.10
556.50,87285.38,24404.16,89.76,-9.24,132.00,-18.48,-4.28,36.38,87.01,287.02
557.20,127784.94,75683.52,311.52,669.24,2034.12,81.84,332.77,92.02,271.20,600.03
558.20,138189.88,193941.00,369.60,714.12,600.60,-2.64,431.21,-26.75,615.85,607.94
558.40,138515.66,168476.89,252.12,633.60,479.16,-34.32,480.43,67.41,563.87,592.12
558.60,54984.93,23350.80,167.64,318.12,151.80,-81.84,84.53,47.08,107.35,268.94
558.60,80818.92,22768.68,418.44,4737.48,1003.20,93.72,21.40,54.57,55.37,235.04
558.90,109584.02,82799.64,388.08,345.84,578.16,42.24,192.60,80.25,311.88,348.04
559.30,135191.42,143911.69,432.96,151.80,374.88,137.28,228.98,21.40,421.49,601.16
559.50,123062.95,70996.20,303.60,873.84,1653.96,192.72,199.02,160.50,396.63,587.60
560.30,118188.98,53721.36,542.52,663.96,2618.88,166.32,475.08,117.70,351.43,697.21
560.30,120320.20,73913.41,491.04,484.44,888.36,135.96,175.48,-41.73,357.08,559.35
560.70,146284.33,190056.25,355.08,99.00,-60.72,-1.32,132.68,-14.98,550.31,671.22
560.70,60437.65,19142.64,180.84,1742.40,657.36,79.20,43.87,-39.59,44.07,155.94
560.80,139340.11,142995.61,341.88,14.52,217.80,-34.32,285.69,-57.78,456.52,502.85
561.00,134235.02,192867.84,390.72,3620.76,699.60,95.04,402.32,118.77,618.11,626.02
561.20,138338.20,159882.36,300.96,752.40,456.72,-48.84,218.28,107.00,590.99,513.02
561.20,122760.82,128879.52,182.16,246.84,291.72,-21.12,167.99,54.57,375.16,445.22
561.50,94822.00,27219.72,749.76,7964.88,14065.92,828.96,1537.59,267.50,103.96,255.38
561.70,121854.46,162580.45,261.36,469.92,233.64,-25.08,165.85,-21.40,551.44,692.69
561.80,125635.52,121286.88,187.44,109.56,364.32,25.08,301.74,164.78,490.42,497.20
561.90,96023.20,24241.80,279.84,88.44,96.36,-64.68,-65.27,143.38,80.23,128.82
562.10,164024.78,223000.81,352.44,555.72,393.36,17.16,341.33,83.46,744.67,726.59
562.10,69394.78,28797.12,304.92,401.28,38.28,85.80,26.75,97.37,170.63,285.89
562.20,84463.47,19553.16,525.36,2973.96,10471.56,633.60,691.22,206.51,125.43,177.41
562.60,161748.86,190349.28,403.92,373.56,351.12,38.28,256.80,39.59,616.98,690.43
563.30,169571.22,167675.64,484.44,30.36,640.20,71.28,156.22,-40.66,487.03,830.55
563.90,64640.03,20516.76,231.00,3282.84,993.96,-33.00,12.84,34.24,55.37,120.91
564.50,118048.84,63783.72,252.12,455.40,702.24,11.88,117.70,-8.56,214.70,369.51
565.20,86338.07,22676.28,266.64,-121.44,294.36,75.24,114.49,59.92,82.49,224.87
565.70,120624.14,184407.97,360.36,2372.04,617.76,-29.04,268.57,-86.67,459.91,691.56
565.80,64983.10,12315.60,-18.48,167.64,1110.12,76.56,-16.05,-43.87,36.16,49.72
565.90,107890.52,134692.81,299.64,199.32,201.96,21.12,157.29,-27.82,412.45,392.11
566.00,146453.58,192807.13,343.20,496.32,392.04,81.84,326.35,155.15,587.60,741.28
566.20,89821.55,28909.32,839.52,5771.04,14329.92,838.20,1060.37,19.26,87.01,235.04
566.60,165541.75,203392.20,345.84,295.68,69.96,89.76,376.64,27.82,595.51,724.33
566.70,161489.52,198535.92,427.68,315.48,505.56,126.72,194.74,12.84,638.45,632.80
567.70,50769.81,9865.68,1314.72,641.52,4000.92,200.64,254.66,-59.92,75.71,55.37
567.80,153208.52,195981.73,369.60,539.88,124.08,95.04,139.10,-83.46,572.91,746.93
567.80,129437.49,147112.69,352.44,520.08,137.28,-39.60,274.99,31.03,507.37,515.28
568.10,70295.68,24128.28,273.24,-18.48,178.20,47.52,-8.56,-22.47,116.39,202.27
568.30,101341.24,23127.72,227.04,180.84,1.32,85.80,5.35,-28.89,118.65,174.02
568.40,82847.31,24074.16,341.88,186.12,368.28,-60.72,35.31,43.87,117.52,227.13
568.60,137047.83,209844.38,417.12,211.20,19.80,138.60,323.14,102.72,741.28,755.97
569.00,113558.91,126507.48,171.60,326.04,203.28,-25.08,187.25,-102.72,433.92,477.99
569.40,93199.48,19038.36,203.28,174.24,5.28,-71.28,215.07,-8.56,57.63,245.21
569.70,129024.35,148300.69,322.08,229.68,117.48,2.64,549.98,-36.38,494.94,550.31
570.80,90247.43,25978.92,661.32,2348.28,389.40,133.32,38.52,-13.91,96.05,227.13
571.50,121639.70,69372.60,270.60,454.08,1787.28,129.36,238.61,154.08,464.43,619.24
571.50,167059.63,238440.84,283.80,394.68,121.44,73.92,574.59,100.58,657.66,816.99
571.90,73386.95,20268.60,223.08,4600.20,880.44,147.84,-11.77,-41.73,82.49,178.54
572.70,93962.05,29787.12,159.72,153.12,36.96,6.60,175.48,26.75,136.73,145.77
573.40,166131.42,247298.05,339.24,413.16,491.04,380.16,357.38,-13.91,893.83,831.68
573.40,155040.34,203454.25,458.04,331.32,528.00,2.64,360.59,16.05,775.18,783.09
573.60,61640.67,53721.36,310.20,351.12,71.28,96.36,20.33,2.14,213.57,337.87
573.80,114310.56,70587.00,677.16,3120.48,3165.36,295.68,429.07,71.69,328.83,587.60
574.30,150383.88,202688.64,250.80,397.32,285.12,257.40,431.21,41.73,600.03,717.55
574.40,79056.25,23748.12,205.92,438.24,6763.68,390.72,702.99,64.20,153.68,205.66
574.70,140447.58,189925.56,343.20,509.52,399.96,64.68,621.67,245.03,671.22,771.79
574.80,168313.61,206877.02,605.88,451.44,751.08,69.96,341.33,57.78,859.93,857.67
574.80,91294.84,23498.64,158.40,-108.24,327.36,0.00,-37.45,47.08,53.11,183.06
575.10,149312.80,139407.84,304.92,432.96,265.32,-36.96,204.37,6.42,476.86,676.87
575.70,114490.74,171378.25,291.72,539.88,344.52,66.00,226.84,12.84,610.20,629.41
575.90,157264.39,212650.69,500.28,628.32,574.20,2.64,301.74,53.50,783.09,911.91
576.40,81449.55,25436.40,860.64,7265.28,13403.28,502.92,747.93,232.19,145.77,292.67
576.40,122780.84,72945.84,227.04,1008.48,1692.24,125.40,143.38,35.31,339.00,418.10
576.60,135363.41,173774.05,273.24,290.40,465.96,56.76,186.18,139.10,524.32,580.82
576.90,130249.21,105041.64,274.56,176.88,47.52,104.28,17.12,-7.49,374.03,511.89
577.00,154920.22,231443.53,397.32,398.64,211.20,77.88,379.85,-3.21,774.05,765.01
577.50,125014.89,170080.69,349.80,240.24,349.80,13.20,243.96,-25.68,520.93,638.45
578.60,136045.91,152915.41,286.44,241.56,485.76,124.08,250.38,33.17,491.55,615.85
578.80,31044.65,14347.08,153.12,469.92,-113.52,-36.96,20.33,-50.29,96.05,118.65
578.80,76634.74,24053.04,1458.60,16061.76,14497.56,912.12,899.87,129.47,59.89,198.88
579.10,139307.36,199067.89,289.08,464.64,508.20,-3.96,154.08,-12.84,584.21,796.65
579.70,67900.56,24124.32,269.28,1896.84,349.80,-38.28,7.49,-63.13,115.26,200.01
580.10,140786.11,151918.81,231.00,23.76,191.40,43.56,271.78,105.93,463.30,474.60
