"Time-","FSC-A-","SSC-A-","FITC-A-IgG","PE-A-IgG2A","PerCP-Cy5-5-A-","PE-Cy7-A-","APC-A-","APC-Cy7-A-","Pacific Blue-A-","AmCyan-A-"
699.90,122089.52,171892.80,252.45,418.50,160.65,66.15,304.56,48.60,501.12,523.16
699.90,70846.44,29020.95,198.45,4.05,27.00,55.35,42.12,-76.68,161.24,278.40
700.10,147455.77,171764.55,236.25,126.90,202.50,-5.40,223.56,77.76,506.92,530.12
700.20,163063.56,178569.91,230.85,225.45,218.70,60.75,255.96,32.40,489.52,474.44
700.30,105478.00,49007.70,201.15,245.70,251.10,35.10,158.76,-64.80,207.64,216.92
700.30,232412.25,62166.15,517.05,353.70,63.45,-68.85,22.68,-17.28,381.64,718.04
700.50,130274.77,128201.40,166.05,260.55,491.40,21.60,290.52,74.52,526.64,438.48
700.50,117008.36,136065.16,217.35,209.25,89.10,-17.55,300.24,24.84,402.52,400.20
700.60,115932.88,153747.45,282.15,139.05,376.65,-22.95,112.32,-11.88,464.00,650.76
700.60,99206.36,66884.40,132.30,265.95,189.00,49.95,-24.84,38.88,237.80,443.12
700.60,124378.48,155335.05,278.10,288.90,321.30,14.85,72.36,-1.08,488.36,407.16
700.60,211085.72,51769.80,783.00,873.45,342.90,25.65,105.84,17.28,242.44,635.68
700.70,141059.00,198721.36,247.05,340.20,201.15,139.05,354.24,102.60,445.44,614.80
700.70,138482.08,154473.75,299.70,301.05,238.95,102.60,212.76,-33.48,495.32,517.36
700.80,155900.44,261711.00,1903.50,1611.90,2636.55,271.35,899.64,209.52,1759.72,3555.40
700.80,146301.16,180042.75,344.25,261.90,348.30,54.00,208.44,-17.28,422.24,549.84
700.90,71847.40,27031.05,216.00,109.35,106.65,85.05,104.76,-31.32,145.00,196.04
700.90,106823.96,145412.55,229.50,157.95,236.25,68.85,220.32,-28.08,395.56,497.64
701.00,116999.16,137074.95,261.90,137.70,248.40,-4.05,334.80,9.72,430.36,411.80
701.10,148489.84,182984.41,247.05,276.75,473.85,110.70,352.08,38.88,545.20,651.92
701.10,140104.05,150419.70,256.50,226.80,419.85,-10.80,193.32,44.28,402.52,476.76
701.20,120471.24,147544.20,359.10,-2.70,171.45,39.15,217.08,-103.68,371.20,462.84
701.30,102350.92,126129.15,183.60,157.95,230.85,-16.20,135.00,66.96,354.96,360.76
701.70,129673.09,161707.05,197.10,121.50,278.10,-21.60,132.84,11.88,562.60,466.32
701.70,182444.28,88422.30,533.25,488.70,241.65,-1.35,291.60,168.48,363.08,661.20
701.80,165675.44,178645.50,340.20,294.30,352.35,2.70,252.72,11.88,566.08,613.64
701.90,134721.13,164454.30,201.15,174.15,334.80,48.60,162.00,101.52,497.64,486.04
701.90,135417.56,160173.45,233.55,228.15,483.30,76.95,248.40,48.60,497.64,613.64
702.00,109390.77,127267.20,170.10,66.15,64.80,0.00,123.12,18.36,356.12,497.64
702.00,120268.84,119388.60,128.25,122.85,205.20,64.80,218.16,22.68,361.92,354.96
702.00,114726.77,106964.55,191.70,228.15,301.05,25.65,182.52,37.80,329.44,390.92
702.00,99595.52,102934.80,230.85,274.05,237.60,22.95,155.52,68.04,291.16,432.68
702.10,174769.64,262143.00,1449.90,1107.00,1513.35,151.20,780.84,68.04,1793.36,2632.04
702.10,168751.92,213160.95,353.70,268.65,450.90,27.00,196.56,-84.24,649.60,639.16
702.20,157009.97,183474.45,179.55,248.40,255.15,40.50,212.76,19.44,476.76,644.96
702.20,105190.96,145396.36,292.95,228.15,287.55,106.65,46.44,123.12,505.76,649.60
702.20,125180.72,65286.00,225.45,527.85,116.10,1.35,61.56,7.56,259.84,432.68
702.40,107804.68,79937.55,241.65,375.30,193.05,43.20,186.84,39.96,273.76,312.04
702.40,142051.69,151186.50,313.20,202.50,398.25,16.20,338.04,90.72,499.96,443.12
702.60,262143.00,262143.00,1999.35,1846.80,1717.20,298.35,911.52,221.40,2205.16,3322.24
702.80,107235.20,134566.66,278.10,68.85,527.85,167.40,205.20,135.00,441.96,511.56
703.00,140350.61,157420.80,255.15,60.75,282.15,2.70,531.36,42.12,486.04,484.88
703.00,131358.52,132826.50,260.55,261.90,449.55,43.20,343.44,-9.72,367.72,450.08
703.00,139942.13,186993.91,197.10,211.95,306.45,44.55,398.52,-15.12,588.12,653.08
703.10,137855.56,152427.16,197.10,149.85,322.65,74.25,301.32,136.08,421.08,566.08
703.10,131973.08,147746.70,148.50,240.30,437.40,32.40,443.88,127.44,475.60,495.32
703.20,146837.52,162186.30,240.30,263.25,232.20,-24.30,367.20,63.72,499.96,627.56
703.40,157697.20,262143.00,2489.40,2432.70,2687.85,261.90,1250.64,146.88,2170.36,4068.12
703.40,134410.16,181714.05,326.70,355.05,355.05,22.95,162.00,-34.56,590.44,702.96
703.50,141379.16,197363.25,301.05,189.00,422.55,-4.05,252.72,17.28,647.28,597.40
703.60,52695.76,20713.05,125.55,126.90,106.65,-76.95,5.40,-58.32,125.28,169.36
703.80,140129.80,141029.11,121.50,137.70,230.85,-39.15,159.84,197.64,432.68,520.84
703.90,107243.48,142697.70,229.50,98.55,328.05,-25.65,233.28,-34.56,447.76,620.60
704.00,155030.13,200480.41,380.70,221.40,164.70,98.55,237.60,65.88,617.12,570.72
704.10,111178.32,141334.20,201.15,283.50,121.50,9.45,276.48,-64.80,328.28,573.04
704.30,135725.77,123491.25,187.65,124.20,396.90,18.90,62.64,5.40,322.48,365.40
704.60,119930.28,133529.86,226.80,125.55,60.75,22.95,205.20,34.56,321.32,491.84
704.60,140062.64,186644.25,326.70,399.60,345.60,211.95,281.88,17.28,604.36,821.28
704.60,102972.84,84221.10,149.85,259.20,137.70,67.50,111.24,4.32,257.52,401.36
704.80,118175.84,142173.91,233.55,99.90,129.60,31.05,114.48,76.68,401.36,473.28
704.90,127839.52,155289.16,252.45,233.55,234.90,126.90,309.96,-4.32,503.44,524.32
704.90,126585.56,158656.05,267.30,129.60,220.05,33.75,275.40,5.40,392.08,548.68
705.10,106424.68,157669.20,319.95,214.65,252.45,101.25,244.08,22.68,419.92,633.36
705.20,135364.20,180316.80,307.80,271.35,391.50,-10.80,353.16,-34.56,560.28,722.68
705.20,165999.28,155686.05,252.45,214.65,220.05,-24.30,187.92,120.96,353.80,490.68
705.20,77547.72,28636.20,145.80,37.80,48.60,63.45,62.64,28.08,48.72,100.92
705.30,113309.96,77595.30,156.60,349.65,90.45,14.85,92.88,-43.20,257.52,299.28
705.40,129934.36,159950.70,260.55,229.50,25.65,75.60,339.12,1.08,452.40,593.92
705.70,127983.96,160078.95,229.50,189.00,237.60,-22.95,110.16,30.24,490.68,503.44
705.70,74227.44,32328.45,232.20,31.05,144.45,14.85,11.88,-7.56,170.52,269.12
706.00,139679.92,179833.50,280.80,64.80,351.00,70.20,307.80,10.80,551.00,743.56
706.00,116586.09,67894.20,280.80,284.85,252.45,27.00,291.60,-31.32,251.72,353.80
706.00,108423.84,120093.30,240.30,116.10,63.45,22.95,204.12,12.96,299.28,365.40
706.10,90283.28,33493.50,176.85,94.50,8.10,28.35,120.96,-68.04,146.16,273.76
706.10,159560.20,262143.00,1475.55,1128.60,1721.25,210.60,903.96,213.84,1535.84,2748.04
706.10,87903.24,58222.80,93.15,233.55,-33.75,14.85,285.12,-87.48,222.72,286.52
706.20,123361.88,144162.45,247.05,167.40,238.95,44.55,264.60,68.04,450.08,504.60
706.30,119204.40,101858.85,225.45,79.65,-12.15,78.30,103.68,-4.32,344.52,435.00
706.60,146499.88,194274.45,392.85,164.70,295.65,27.00,406.08,15.12,566.08,566.08
706.70,102612.20,141106.05,292.95,220.05,364.50,-13.50,205.20,109.08,415.28,443.12
706.70,137361.52,168677.11,306.45,89.10,155.25,116.10,331.56,85.32,426.88,489.52
706.70,97911.00,97297.20,118.80,18.90,124.20,52.65,247.32,125.28,248.24,344.52
707.00,110568.36,89295.75,332.10,364.50,178.20,87.75,372.60,57.24,403.68,466.32
707.20,79843.13,39441.60,189.00,126.90,120.15,8.10,200.88,79.92,125.28,145.00
707.20,29273.48,21018.15,89.10,76.95,148.50,-18.90,19.44,-81.00,24.36,25.52
707.30,124171.48,116343.00,164.70,114.75,221.40,21.60,-2.16,17.28,283.04,435.00
707.30,151965.61,169410.16,313.20,128.25,352.35,-32.40,152.28,-57.24,468.64,480.24
707.50,94474.80,135386.11,265.95,271.35,68.85,55.35,166.32,-42.12,359.60,407.16
707.50,132662.16,146391.30,267.30,329.40,275.40,-10.80,260.28,-83.16,424.56,578.84
707.50,118020.36,138990.61,240.30,202.50,136.35,70.20,117.72,-62.64,353.80,433.84
707.60,122745.48,137531.25,170.10,206.55,299.70,79.65,18.36,14.04,418.76,466.32
707.70,55105.24,17464.95,97.20,112.05,75.60,20.25,12.96,-36.72,18.56,81.20
707.80,37948.16,20187.90,85.05,32.40,-28.35,31.05,64.80,12.96,102.08,110.20
708.00,142840.13,188555.86,284.85,244.35,252.45,-27.00,308.88,120.96,664.68,671.64
708.10,104003.24,118774.35,232.20,205.20,228.15,51.30,172.80,-8.64,377.00,451.24
708.10,186974.36,262143.00,1543.05,1445.85,1466.10,257.85,1024.92,228.96,1636.76,2800.24
708.10,100772.20,115191.45,198.45,153.90,191.70,83.70,348.84,-54.00,266.80,417.60
708.10,139672.56,115307.55,183.60,153.90,166.05,-6.75,158.76,-31.32,273.76,467.48
708.30,74016.76,32545.80,168.75,18.90,139.05,4.05,63.72,162.00,118.32,232.00
708.30,132535.20,115969.05,325.35,157.95,410.40,178.20,251.64,137.16,392.08,462.84
708.50,137691.80,171578.25,353.70,310.50,599.40,18.90,443.88,79.92,571.88,685.56
708.80,109429.40,43297.20,164.70,122.85,59.40,-62.10,81.00,-97.20,136.88,247.08
709.00,139475.69,149181.75,222.75,86.40,99.90,10.80,438.48,6.48,502.28,510.40
709.30,121254.16,155912.86,256.50,283.50,238.95,121.50,25.92,10.80,353.80,448.92
709.40,136549.16,191373.30,279.45,220.05,434.70,-49.95,576.72,193.32,576.52,691.36
709.40,165691.08,262143.00,1024.65,961.20,1341.90,344.25,757.08,176.04,1401.28,2317.68
709.60,124923.13,170278.20,167.40,209.25,143.10,17.55,50.76,58.32,445.44,592.76
709.60,163706.64,211738.05,202.50,294.30,282.15,74.25,303.48,76.68,662.36,698.32
709.60,129983.13,153145.36,388.80,297.00,194.40,54.00,505.44,56.16,445.44,537.08
709.90,69499.56,19955.70,132.30,21.60,-16.20,8.10,8.64,-22.68,18.56,176.32
709.90,103581.88,45850.05,167.40,283.50,72.90,-31.05,-5.40,-12.96,220.40,237.80
709.90,86911.48,102438.00,160.65,159.30,83.70,-5.40,172.80,120.96,285.36,386.28
710.00,135505.88,181573.66,120.15,199.80,355.05,18.90,182.52,68.04,539.40,556.80
710.20,118160.20,123610.05,136.35,109.35,132.30,31.05,220.32,-21.60,377.00,484.88
710.30,117762.77,126746.10,187.65,211.95,203.85,-1.35,287.28,15.12,294.64,452.40
710.40,127173.45,147108.16,287.55,171.45,241.65,97.20,61.56,92.88,444.28,493.00
710.50,164951.41,196927.20,295.65,375.30,402.30,121.50,329.40,100.44,568.40,590.44
710.50,148948.00,190161.00,265.95,364.50,337.50,68.85,133.92,-41.04,538.24,613.64
710.50,98855.84,72501.75,194.40,299.70,288.90,39.15,88.56,11.88,293.48,404.84
710.60,89606.16,32297.40,133.65,102.60,67.50,0.00,6.48,55.08,76.56,334.08
710.70,106401.68,123819.30,319.95,263.25,187.65,145.80,254.88,-51.84,368.88,561.44
711.20,75323.16,25257.15,132.30,78.30,20.25,68.85,159.84,-85.32,69.60,124.12
711.20,131791.84,194620.05,322.65,275.40,379.35,76.95,143.64,37.80,551.00,554.48
711.30,121427.13,67130.10,178.20,367.20,305.10,16.20,33.48,87.48,183.28,385.12
711.30,185538.25,234519.30,1923.75,1669.95,1768.50,324.00,787.32,209.52,1395.48,2937.12
711.40,119452.80,123909.75,249.75,283.50,193.05,108.00,163.08,59.40,377.00,412.96
711.50,129770.60,132808.95,259.20,155.25,221.40,110.70,313.20,-2.16,429.20,408.32
711.70,105190.04,117703.80,179.55,116.10,252.45,49.95,96.12,34.56,401.36,440.80
711.80,127833.09,150457.50,280.80,186.30,124.20,-5.40,201.96,-24.84,504.60,668.16
711.80,126521.16,166280.86,179.55,232.20,278.10,-56.70,266.76,-87.48,477.92,557.96
711.90,144318.56,129582.45,214.65,44.55,270.00,21.60,24.84,-50.76,431.52,367.72
711.90,125820.13,109729.35,225.45,193.05,214.65,31.05,230.04,-30.24,345.68,404.84
712.00,129552.56,86356.80,241.65,513.00,251.10,16.20,142.56,88.56,397.88,515.04
712.00,136200.48,145417.95,294.30,211.95,319.95,2.70,302.40,-32.40,352.64,440.80
712.10,116245.68,67686.30,194.40,414.45,58.05,129.60,-3.24,122.04,243.60,390.92
712.10,116399.32,123809.85,172.80,183.60,238.95,72.90,171.72,-2.16,419.92,496.48
712.10,161843.64,262143.00,1190.70,1178.55,1073.25,43.20,695.52,212.76,1345.60,2278.24
712.20,130823.09,116043.30,36.45,78.30,201.15,71.55,378.00,50.76,291.16,421.08
712.30,240346.33,55875.15,750.60,627.75,495.45,-12.15,309.96,-85.32,342.20,714.56
712.50,146916.64,121338.00,136.35,222.75,338.85,90.45,110.16,75.60,445.44,450.08
712.50,153802.84,196084.80,278.10,251.10,360.45,156.60,547.56,-66.96,668.16,667.00
712.50,109480.00,113240.70,230.85,190.35,324.00,1.35,228.96,34.56,316.68,539.40
712.50,117535.52,132698.25,110.70,226.80,390.15,20.25,307.80,113.40,360.76,490.68
712.60,151533.20,211096.80,357.75,216.00,230.85,82.35,379.08,-101.52,701.80,715.72
712.60,127348.24,162410.41,184.95,135.00,213.30,66.15,155.52,97.20,479.08,545.20
712.70,120772.09,111939.30,256.50,228.15,101.25,2.70,109.08,58.32,295.80,336.40
712.70,150882.77,209703.61,352.35,288.90,378.00,-1.35,488.16,-48.60,628.72,534.76
712.80,118254.96,151938.45,365.85,118.80,396.90,18.90,340.20,-54.00,425.72,487.20
713.00,108756.88,118573.20,234.90,59.40,54.00,45.90,155.52,55.08,505.76,588.12
713.20,106414.56,107365.50,225.45,179.55,156.60,6.75,292.68,52.92,377.00,482.56
713.30,147993.05,163240.66,228.15,89.10,341.55,-49.95,104.76,-22.68,440.80,578.84
713.30,115510.60,149692.05,236.25,236.25,272.70,16.20,104.76,123.12,450.08,464.00
713.50,183332.08,262143.00,2204.55,1699.65,2486.70,351.00,997.92,145.80,2147.16,3438.24
713.60,153924.28,169168.50,430.65,207.90,356.40,-25.65,371.52,110.16,576.52,588.12
713.70,126727.24,160022.25,191.70,290.25,294.30,68.85,286.20,130.68,541.72,704.12
713.80,142450.05,162387.45,247.05,274.05,220.05,-14.85,206.28,2.16,544.04,496.48
713.90,161878.61,199423.36,419.85,280.80,153.90,22.95,275.40,95.04,613.64,795.76
713.90,128817.48,182919.61,321.30,325.35,211.95,-24.30,385.56,50.76,504.60,693.68
714.00,114080.92,133216.66,311.85,247.05,322.65,49.95,168.48,20.52,422.24,487.20
714.00,138324.77,143978.86,190.35,125.55,207.90,-9.45,203.04,75.60,505.76,555.64
714.10,186254.92,262143.00,1674.00,1413.45,1304.10,156.60,736.56,113.40,1760.88,2721.36
714.20,127306.84,129104.55,301.05,-74.25,234.90,8.10,24.84,-10.80,367.72,435.00
714.20,81380.45,83970.00,126.90,85.05,238.95,58.05,192.24,-19.44,267.96,286.52
714.40,40734.84,23757.30,172.80,35.10,-44.55,5.40,-15.12,-70.20,87.00,117.16
714.50,133104.69,121250.25,264.60,64.80,-12.15,6.75,200.88,-31.32,399.04,388.60
714.50,108304.24,99816.30,110.70,60.75,98.55,58.05,64.80,-10.80,321.32,296.96
714.70,194245.13,262143.00,1880.55,1629.45,1883.25,205.20,926.64,125.28,1654.16,3216.68
714.70,117455.48,126335.70,157.95,141.75,222.75,21.60,294.84,25.92,412.96,388.60
714.70,130995.13,166086.45,236.25,137.70,272.70,17.55,223.56,89.64,448.92,531.28
714.70,140421.44,190113.75,97.20,182.25,349.65,-25.65,375.84,-11.88,551.00,544.04
714.70,161274.16,214988.86,247.05,214.65,265.95,71.55,315.36,73.44,610.16,654.24
714.90,128838.64,165284.55,297.00,206.55,102.60,40.50,339.12,35.64,479.08,481.40
715.10,119011.20,121421.70,292.95,261.90,391.50,6.75,243.00,-89.64,357.28,477.92
715.20,151817.48,177682.95,303.75,238.95,353.70,63.45,219.24,-71.28,512.72,564.92
715.20,159332.05,169998.75,249.75,159.30,260.55,4.05,332.64,-41.04,430.36,595.08
715.20,127742.00,185660.11,230.85,113.40,318.60,89.10,461.16,82.08,488.36,602.04
715.30,171228.56,222795.91,519.75,398.25,449.55,45.90,305.64,35.64,589.28,896.68
715.30,115782.00,137538.00,353.70,159.30,336.15,71.55,293.76,0.00,375.84,512.72
715.40,136535.36,127310.40,244.35,130.95,351.00,-6.75,171.72,-135.00,414.12,394.40
715.40,179495.69,262143.00,1701.00,1312.20,2377.35,245.70,999.00,136.08,1772.48,3016.00
715.70,125204.64,142820.55,301.05,106.65,363.15,145.80,207.36,-20.52,433.84,417.60
715.70,108061.36,148433.86,110.70,229.50,330.75,-18.90,292.68,20.52,382.80,422.24
715.80,104054.77,97075.80,213.30,210.60,179.55,-13.50,64.80,-12.96,238.96,395.56
715.90,189648.80,262143.00,1798.20,1674.00,1283.85,205.20,1236.60,184.68,2034.64,2973.08
715.90,131384.28,172905.30,252.45,241.65,288.90,37.80,340.20,-78.84,438.48,547.52
715.90,143597.28,172451.70,292.95,229.50,209.25,55.35,120.96,37.80,452.40,533.60
716.10,90951.20,30102.30,116.10,99.90,170.10,22.95,68.04,-49.68,128.76,243.60
716.20,108974.92,122436.90,243.00,207.90,198.45,20.25,295.92,-55.08,424.56,408.32
716.20,110645.64,75092.40,234.90,116.10,201.15,45.90,153.36,11.88,293.48,367.72
716.20,119738.92,160871.41,218.70,228.15,184.95,-18.90,447.12,-54.00,383.96,444.28
716.20,126357.40,126092.70,168.75,225.45,222.75,2.70,231.12,76.68,373.52,583.48
716.30,144416.08,179332.66,388.80,245.70,391.50,52.65,332.64,18.36,532.44,589.28
716.40,75575.24,25693.20,120.15,-13.50,-29.70,14.85,19.44,61.56,71.92,287.68
716.50,131197.52,143519.86,218.70,225.45,272.70,14.85,420.12,149.04,383.96,436.16
716.50,120820.84,137506.95,251.10,244.35,313.20,1.35,213.84,133.92,410.64,468.64
716.60,107231.52,114189.75,284.85,197.10,248.40,13.50,99.36,41.04,309.72,374.68
716.60,129224.13,147128.41,162.00,136.35,268.65,52.65,147.96,74.52,493.00,534.76
716.70,155399.97,148003.20,272.70,182.25,286.20,130.95,314.28,-32.40,408.32,548.68
716.70,115401.13,144621.45,247.05,216.00,167.40,170.10,81.00,-5.40,486.04,433.84
716.90,111550.92,143637.30,141.75,157.95,224.10,-36.45,443.88,49.68,381.64,403.68
716.90,132559.13,166661.55,148.50,230.85,141.75,91.80,317.52,120.96,475.60,392.08
717.00,117255.84,126234.45,193.05,21.60,28.35,47.25,65.88,10.80,443.12,365.40
717.00,106745.77,76674.60,175.50,167.40,110.70,43.20,101.52,85.32,291.16,430.36
717.10,125677.52,81467.10,472.50,452.25,151.20,44.55,160.92,55.08,393.24,444.28
717.10,38632.64,23053.95,60.75,6.75,-43.20,0.00,197.64,137.16,88.16,204.16
717.10,119436.24,138360.16,330.75,369.90,198.45,-37.80,351.00,-21.60,412.96,452.40
717.10,66995.32,26212.95,174.15,120.15,33.75,14.85,-76.68,6.48,96.28,146.16
717.20,145955.25,183172.05,332.10,110.70,183.60,64.80,277.56,-36.72,506.92,546.36
717.20,125612.20,156910.50,228.15,228.15,303.75,-13.50,324.00,-6.48,520.84,518.52
717.20,109123.96,133775.55,156.60,95.85,90.45,52.65,521.64,83.16,346.84,483.72
717.30,154974.92,169011.91,307.80,290.25,313.20,24.30,250.56,-28.08,532.44,600.88
717.40,135313.61,151405.20,174.15,194.40,243.00,2.70,86.40,-70.20,488.36,520.84
717.40,130558.13,75605.40,194.40,399.60,330.75,45.90,153.36,-90.72,292.32,402.52
717.50,107556.28,125154.45,209.25,139.05,74.25,89.10,131.76,47.52,383.96,404.84
717.50,118966.13,74858.85,233.55,187.65,64.80,-17.55,93.96,-3.24,299.28,432.68
717.50,130181.84,164398.95,288.90,190.35,294.30,66.15,339.12,84.24,466.32,563.76
717.60,133058.69,153003.61,278.10,67.50,151.20,16.20,122.04,43.20,374.68,495.32
717.60,87205.88,83439.45,213.30,319.95,275.40,-13.50,-18.36,54.00,218.08,511.56
717.90,160034.92,130331.70,234.90,126.90,237.60,63.45,480.60,77.76,392.08,475.60
718.20,29920.24,21281.40,114.75,71.55,94.50,-10.80,-63.72,-45.36,22.04,183.28
718.30,171900.16,218220.75,495.45,291.60,361.80,54.00,301.32,89.64,638.00,857.24
718.30,107911.40,118058.85,319.95,183.60,228.15,103.95,114.48,-9.72,334.08,436.16
718.30,123854.09,123785.55,135.00,222.75,324.00,48.60,183.60,92.88,317.84,488.36
718.30,33631.52,25741.80,97.20,5.40,78.30,40.50,-57.24,-4.32,13.92,107.88
718.40,148442.92,159129.91,510.30,176.85,234.90,49.95,363.96,-116.64,496.48,675.12
718.40,171223.05,262143.00,2825.55,2380.05,2998.35,436.05,1472.04,422.28,2626.24,4640.00
718.40,150874.48,190876.50,268.65,135.00,162.00,21.60,369.36,89.64,603.20,646.12
718.40,141053.48,172600.20,292.95,151.20,189.00,64.80,257.04,33.48,532.44,513.88
718.50,140137.16,179174.70,129.60,261.90,307.80,102.60,227.88,-25.92,472.12,553.32
718.60,156961.20,201258.00,328.05,371.25,454.95,74.25,257.04,123.12,522.00,692.52
718.70,152023.56,195156.00,259.20,199.80,579.15,40.50,396.36,2.16,495.32,530.12
718.70,126879.04,145993.05,268.65,140.40,141.75,18.90,72.36,144.72,397.88,418.76
718.80,106046.56,127970.55,190.35,248.40,101.25,33.75,212.76,61.56,426.88,359.60
718.80,97117.96,116635.95,152.55,240.30,426.60,63.45,-19.44,-15.12,373.52,313.20
718.90,81783.40,28061.10,189.00,-39.15,-63.45,9.45,75.60,14.04,117.16,162.40
719.00,123343.48,150149.70,226.80,291.60,166.05,32.40,332.64,192.24,433.84,586.96
719.10,139454.52,155452.50,294.30,403.65,211.95,-22.95,180.36,173.88,504.60,520.84
719.10,97864.08,130956.75,302.40,211.95,66.15,70.20,127.44,272.16,474.44,481.40
719.10,134592.33,146408.86,310.50,237.60,345.60,93.15,60.48,45.36,436.16,450.08
719.30,118388.36,83547.45,311.85,120.15,253.80,17.55,137.16,19.44,272.60,399.04
719.40,133838.84,163086.75,252.45,140.40,272.70,0.00,135.00,167.40,437.32,486.04
719.60,119470.28,176702.86,255.15,132.30,255.15,45.90,176.04,75.60,498.80,483.72
719.60,157625.44,221541.75,388.80,283.50,292.95,-32.40,263.52,-35.64,544.04,653.08
719.60,147660.92,192735.45,317.25,186.30,207.90,-51.30,79.92,127.44,566.08,628.72
719.70,113130.56,148842.91,274.05,234.90,98.55,112.05,187.92,49.68,454.72,512.72
719.90,85782.64,32343.30,160.65,43.20,27.00,4.05,-2.16,29.16,186.76,261.00
719.90,117492.28,131688.45,199.80,64.80,93.15,47.25,289.44,70.20,386.28,440.80
720.00,127646.32,129406.95,272.70,220.05,209.25,75.60,184.68,113.40,389.76,546.36
720.00,101940.60,74898.00,271.35,333.45,117.45,37.80,135.00,23.76,258.68,345.68
720.00,165601.84,186283.80,356.40,272.70,187.65,2.70,237.60,-68.04,473.28,662.36
720.00,127178.96,146992.05,168.75,248.40,184.95,41.85,103.68,46.44,359.60,506.92
720.00,133490.16,192169.80,172.80,232.20,180.90,37.80,394.20,-19.44,524.32,494.16
720.20,139780.20,166662.91,380.70,230.85,259.20,47.25,342.36,46.44,457.04,745.88
720.30,108183.72,141412.50,191.70,261.90,425.25,49.95,292.68,44.28,430.36,462.84
720.30,136886.80,157466.70,195.75,35.10,126.90,45.90,56.16,124.20,513.88,460.52
720.30,156786.41,200911.05,410.40,383.40,560.25,121.50,462.24,243.00,662.36,723.84
720.40,117252.16,135665.55,245.70,229.50,226.80,-12.15,259.20,34.56,357.28,477.92
720.40,88941.00,33039.90,49.95,2.70,94.50,-2.70,257.04,69.12,198.36,178.64
720.40,111124.96,121138.20,224.10,261.90,241.65,135.00,77.76,21.60,247.08,295.80
720.50,114754.36,138875.86,278.10,112.05,261.90,40.50,201.96,-3.24,422.24,583.48
720.60,164932.08,69174.00,359.10,464.40,415.80,35.10,160.92,39.96,327.12,473.28
720.70,141979.92,195392.25,226.80,245.70,310.50,132.30,351.00,58.32,591.60,664.68
720.70,118561.32,166425.30,259.20,238.95,171.45,64.80,339.12,38.88,505.76,447.76
720.80,134064.25,113485.05,244.35,133.65,144.45,16.20,95.04,31.32,294.64,307.40
720.90,117933.88,124896.60,236.25,106.65,229.50,-32.40,340.20,-52.92,367.72,489.52
720.90,150911.28,156929.41,417.15,164.70,553.50,32.40,369.36,35.64,523.16,537.08
721.10,135232.64,157765.05,388.80,189.00,190.35,-36.45,393.12,-46.44,406.00,633.36
721.30,107529.60,107460.00,228.15,153.90,261.90,43.20,45.36,17.28,429.20,336.40
721.30,106044.72,129702.60,211.95,203.85,238.95,-10.80,88.56,-115.56,363.08,342.20
721.40,103878.13,120370.05,36.45,116.10,41.85,6.75,232.20,101.52,312.04,409.48
721.50,112742.32,114805.35,280.80,257.85,186.30,41.85,220.32,-2.16,319.00,372.36
721.60,78398.72,30311.55,193.05,74.25,40.50,86.40,113.40,140.40,135.72,168.20
721.70,145428.08,145293.75,290.25,237.60,288.90,-10.80,68.04,51.84,415.28,498.80
721.80,114848.20,126250.65,279.45,265.95,265.95,1.35,307.80,34.56,451.24,486.04
721.80,78187.13,33694.65,126.90,-13.50,260.55,-33.75,-61.56,75.60,132.24,233.16
721.80,89162.72,81387.45,62.10,91.80,105.30,32.40,171.72,-54.00,264.48,207.64
721.90,139124.25,160308.45,373.95,207.90,187.65,64.80,186.84,159.84,549.84,531.28
722.00,116103.09,120518.55,155.25,116.10,194.40,-17.55,97.20,-99.36,382.80,509.24
722.00,166868.69,221055.75,367.20,291.60,417.15,4.05,395.28,8.64,747.04,718.04
722.00,125544.13,149975.55,243.00,90.45,156.60,-33.75,159.84,23.76,459.36,493.00
722.10,249409.25,57987.90,756.00,450.90,345.60,45.90,3.24,110.16,335.24,857.24
722.10,111872.00,57507.30,259.20,135.00,168.75,22.95,164.16,-7.56,247.08,254.04
722.10,107939.00,119028.15,237.60,183.60,396.90,16.20,108.00,165.24,365.40,455.88
722.30,100583.60,98246.25,197.10,193.05,194.40,68.85,319.68,89.64,301.60,319.00
722.50,170775.92,262143.00,1877.85,1394.55,1742.85,31.05,908.28,106.92,1711.00,2889.56
722.50,108203.04,79980.75,346.95,298.35,233.55,-4.05,66.96,25.92,271.44,462.84
722.60,97342.45,82934.55,395.55,268.65,244.35,41.85,68.04,-20.52,237.80,450.08
722.70,133480.97,134288.55,309.15,218.70,251.10,12.15,367.20,56.16,508.08,477.92
722.90,197488.13,262143.00,2093.85,1841.40,3235.95,317.25,1310.04,217.08,1929.08,3737.52
723.00,106234.24,113613.30,218.70,85.05,218.70,106.65,106.92,46.44,370.04,464.00
723.00,114091.96,135047.25,178.20,70.20,220.05,-59.40,239.76,52.92,354.96,450.08
723.00,117750.80,127186.20,276.75,105.30,222.75,-16.20,171.72,2.16,435.00,506.92
723.30,115911.72,141042.61,191.70,179.55,236.25,-10.80,340.20,12.96,462.84,557.96
723.30,97474.00,102103.20,72.90,170.10,225.45,43.20,282.96,-35.64,262.16,354.96
723.40,105480.77,101981.70,167.40,247.05,317.25,44.55,264.60,19.44,363.08,320.16
