"Time-","FSC-A-","SSC-A-","FITC-A-IgG","PE-A-IgG2A","PerCP-Cy5-5-A-","PE-Cy7-A-","APC-A-","APC-Cy7-A-","Pacific Blue-A-","AmCyan-A-"
212.50,144746.42,128945.52,291.72,282.48,200.64,68.64,248.24,-65.27,507.37,567.26
212.60,135304.27,124130.16,184.80,182.16,219.12,-44.88,237.54,-11.77,307.36,455.39
212.80,166577.33,153508.09,257.40,277.20,166.32,71.28,211.86,111.28,553.70,489.29
212.80,59014.41,22886.16,84.48,174.24,110.88,87.12,1.07,64.20,89.27,106.22
212.90,89412.96,22113.96,254.76,157.08,43.56,7.92,143.38,18.19,85.88,179.67
212.90,167669.33,196381.69,269.28,273.24,534.60,-26.40,308.16,100.58,662.18,706.25
212.90,125249.67,124014.01,256.08,183.48,138.60,85.80,63.13,56.71,400.02,394.37
213.00,113733.63,67599.84,234.96,250.80,333.96,76.56,165.85,100.58,332.22,484.77
213.10,148461.95,156107.17,291.72,141.24,223.08,-39.60,200.09,-6.42,520.93,602.29
213.10,67525.64,22438.68,116.16,172.92,118.80,-25.08,105.93,12.84,119.78,220.35
213.30,76263.46,23936.88,286.44,221.76,18.48,31.68,63.13,17.12,88.14,166.11
213.30,140042.64,124099.80,192.72,234.96,303.60,6.60,80.25,18.19,488.16,566.13
213.30,146385.33,132327.36,326.04,149.16,264.00,1.32,327.42,82.39,459.91,566.13
213.40,128929.71,112643.52,151.80,258.72,135.96,59.40,52.43,-78.11,431.66,404.54
213.50,137309.00,116549.41,323.40,213.84,258.72,44.88,321.00,50.29,343.52,395.50
213.60,116749.37,70938.13,203.28,146.52,176.88,80.52,150.87,58.85,264.42,432.79
213.60,137522.84,124726.80,216.48,279.84,231.00,23.76,19.26,60.99,416.97,545.79
213.60,132756.27,117746.65,105.60,147.84,232.32,67.32,240.75,69.55,410.19,532.23
213.70,171729.75,181368.00,307.56,220.44,374.88,21.12,513.60,-23.54,593.25,670.09
213.70,84528.09,24635.16,184.80,225.72,-7.92,-10.56,51.36,216.14,129.95,56.50
213.70,148060.64,133614.36,319.44,213.84,192.72,10.56,74.90,-14.98,514.15,515.28
213.70,129244.57,133907.41,434.28,271.92,145.20,58.08,203.30,19.26,361.60,470.08
213.80,101809.89,73902.84,231.00,446.16,130.68,21.12,151.94,-14.98,339.00,353.69
213.90,82889.17,21921.24,238.92,124.08,35.64,14.52,70.62,39.59,37.29,168.37
213.90,200692.31,262143.00,1569.48,1561.56,1734.48,394.68,817.48,89.88,1716.47,2957.21
214.10,105667.38,24365.88,77.88,10.56,102.96,58.08,51.36,-95.23,13.56,35.03
214.10,147704.83,151724.77,343.20,175.56,270.60,19.80,286.76,67.41,492.68,490.42
214.40,84136.78,29030.76,125.40,-56.76,46.20,-22.44,5.35,25.68,94.92,167.24
214.50,121371.25,117313.69,308.88,277.20,118.80,-27.72,216.14,-54.57,410.19,384.20
214.60,74296.95,24479.40,75.24,58.08,29.04,1.32,117.70,2.14,109.61,114.13
214.80,78349.18,28578.00,134.64,91.08,121.44,-33.00,100.58,67.41,162.72,256.51
214.80,154826.50,142928.28,322.08,277.20,374.88,80.52,191.53,233.26,421.49,592.12
214.90,146581.89,262143.00,1776.72,1590.60,1702.80,190.08,828.18,133.75,1644.15,3127.84
215.00,141675.17,149037.25,229.68,279.84,265.32,44.88,145.52,49.22,466.69,633.93
215.00,77521.09,29458.44,204.60,99.00,183.48,29.04,-24.61,-26.75,126.56,272.33
215.20,117402.74,102908.52,228.36,158.40,151.80,-14.52,79.18,71.69,339.00,363.86
215.20,150308.34,178655.41,293.04,191.40,323.40,-21.12,239.68,29.96,584.21,696.08
215.30,168336.36,156958.56,322.08,345.84,204.60,135.96,196.88,132.68,444.09,516.41
215.30,139311.00,147924.48,221.76,642.84,760.32,22.44,114.49,-2.14,583.08,514.15
215.60,61695.27,13399.32,23.76,-47.52,-63.36,-21.12,-57.78,2.14,70.06,44.07
215.70,134794.66,262143.00,2373.36,2135.76,3066.36,231.00,1397.42,257.87,2371.87,3949.35
215.70,141680.64,126157.69,201.96,183.48,153.12,42.24,208.65,9.63,413.58,424.88
215.70,62639.85,17215.44,113.52,132.00,97.68,33.00,-81.32,-63.13,74.58,152.55
215.80,83588.05,112586.77,215.16,384.12,219.12,-14.52,349.89,-46.01,438.44,484.77
215.90,133563.44,115885.45,109.56,73.92,260.04,25.08,118.77,-25.68,366.12,509.63
215.90,121121.00,68951.52,271.92,297.00,211.20,-23.76,44.94,-84.53,283.63,474.60
216.20,136801.22,133221.00,232.32,220.44,236.28,-30.36,104.86,120.91,428.27,438.44
216.30,173812.73,161430.72,339.24,287.76,213.84,153.12,388.41,-31.03,501.72,541.27
216.40,119389.27,100828.20,221.76,157.08,172.92,-2.64,84.53,40.66,326.57,335.61
216.60,156160.55,173297.53,244.20,192.72,295.68,-55.44,462.24,92.02,501.72,605.68
216.60,142584.27,114049.33,322.08,198.00,283.80,11.88,326.35,169.06,380.81,514.15
216.70,179025.22,194001.73,452.76,237.60,483.12,30.36,588.50,215.07,632.80,763.88
216.80,87400.04,26089.80,201.96,1.32,47.52,40.92,84.53,109.14,150.29,218.09
216.80,128796.85,118332.73,220.44,42.24,36.96,23.76,214.00,32.10,392.11,466.69
216.90,112269.43,109149.48,174.24,48.84,83.16,29.04,151.94,114.49,380.81,409.06
216.90,179989.81,159424.33,357.72,200.64,471.24,95.04,466.52,66.34,620.37,762.75
217.00,75198.77,16896.00,79.20,51.48,19.80,60.72,-41.73,26.75,120.91,54.24
217.10,133616.22,172230.97,217.80,92.40,216.48,-33.00,100.58,80.25,525.45,466.69
217.10,156601.00,164274.00,254.76,208.56,467.28,1.32,204.37,29.96,526.58,545.79
217.10,145840.25,131081.28,252.12,207.24,409.20,-68.64,343.47,211.86,377.42,450.87
217.20,148702.19,139892.28,356.40,184.80,331.32,21.12,417.30,40.66,409.06,510.76
217.30,149446.58,146592.61,182.16,195.36,172.92,46.20,265.36,26.75,520.93,489.29
217.40,182535.08,166738.45,311.52,182.16,393.36,48.84,217.21,72.76,525.45,715.29
217.60,164226.80,167845.92,267.96,186.12,542.52,48.84,472.94,126.26,567.26,507.37
217.80,66328.08,26613.84,122.76,13.20,163.68,46.20,72.76,-38.52,119.78,131.08
217.80,83060.25,25144.68,133.32,153.12,180.84,17.16,136.96,-4.28,91.53,219.22
217.90,129684.10,142282.81,188.76,182.16,220.44,44.88,311.37,-19.26,385.33,422.62
217.90,137275.33,125951.77,267.96,246.84,97.68,68.64,79.18,-85.60,444.09,463.30
217.90,151904.48,146077.81,155.76,213.84,43.56,80.52,221.49,-87.74,507.37,466.69
218.00,141076.39,146319.36,315.48,252.12,567.60,3.96,215.07,102.72,452.00,516.41
218.10,157096.03,164362.45,141.24,258.72,242.88,-21.12,250.38,-43.87,500.59,586.47
218.20,163358.66,150750.61,310.20,237.60,378.84,38.28,186.18,55.64,527.71,621.50
218.30,141295.70,116635.20,216.48,146.52,159.72,19.80,148.73,-98.44,477.99,575.17
218.40,144603.55,164308.33,232.32,150.48,361.68,-11.88,314.58,54.57,471.21,672.35
218.60,142352.22,181299.38,992.64,872.52,1015.08,69.96,725.46,97.37,934.51,1540.19
218.60,162690.72,174840.61,220.44,273.24,163.68,1.32,284.62,65.27,596.64,629.41
218.80,173026.50,201884.77,307.56,359.04,195.36,114.84,247.17,-5.35,647.49,631.67
218.90,215403.38,262143.00,1606.44,1260.60,1520.64,141.24,790.73,12.84,1641.89,2533.46
218.90,176523.63,162707.17,315.48,500.28,566.28,68.64,98.44,-23.54,511.89,664.44
219.10,148999.77,121697.41,153.12,165.00,227.04,17.16,34.24,8.56,348.04,379.68
219.10,142953.72,123239.16,257.40,254.76,154.44,7.92,126.26,12.84,422.62,488.16
219.10,87036.95,30127.68,267.96,209.88,187.44,60.72,60.99,-88.81,155.94,224.87
219.20,131140.11,121199.77,92.40,294.36,209.88,-48.84,217.21,14.98,342.39,390.98
219.30,143790.02,152136.61,279.84,64.68,174.24,-22.44,161.57,47.08,480.25,566.13
219.40,92227.59,33232.32,175.56,168.96,178.20,22.44,55.64,37.45,93.79,226.00
220.10,85160.53,28443.36,99.00,15.84,36.96,-35.64,-48.15,-85.60,118.65,154.81
220.20,149411.08,179089.69,337.92,332.64,256.08,14.52,297.46,88.81,548.05,628.28
220.40,180851.58,236632.45,1541.76,1164.24,1561.56,88.44,1116.01,163.71,1501.77,2434.02
220.40,137988.77,132671.89,175.56,187.44,369.60,-23.76,134.82,162.64,397.76,421.49
220.50,81439.54,26520.12,366.96,191.40,81.84,21.12,100.58,-32.10,83.62,185.32
220.50,128115.27,100980.01,186.12,142.56,340.56,66.00,139.10,26.75,337.87,423.75
220.50,173530.64,187238.05,364.32,249.48,330.00,2.64,503.97,235.40,592.12,759.36
220.60,108951.57,105622.45,225.72,179.52,264.00,-51.48,97.37,96.30,279.11,409.06
220.60,159191.77,152734.56,253.44,194.04,157.08,26.40,348.82,52.43,466.69,529.97
220.90,167627.47,262143.00,2461.80,1906.08,2443.32,293.04,1027.20,108.07,1969.59,3629.56
221.00,146631.03,147432.13,278.52,304.92,283.80,150.48,385.20,105.93,476.86,571.78
221.10,128584.82,108790.45,232.32,159.72,269.28,3.96,154.08,25.68,378.55,367.25
221.20,184791.89,262143.00,2350.92,1722.60,2288.88,394.68,1028.27,147.66,2031.74,3635.21
221.30,107492.84,91074.73,194.04,129.36,344.52,75.24,160.50,154.08,266.68,326.57
221.30,146938.61,151524.13,204.60,196.68,234.96,80.52,192.60,-5.35,511.89,570.65
221.40,127195.25,106917.37,232.32,253.44,216.48,38.28,92.02,-13.91,341.26,405.67
221.50,172799.00,162987.00,304.92,199.32,216.48,22.44,483.64,-6.42,565.00,657.66
221.50,122961.02,129132.97,271.92,249.48,303.60,9.24,357.38,48.15,402.28,413.58
221.60,169025.22,262143.00,1034.88,1094.28,982.08,291.72,207.58,68.48,1481.43,2124.40
221.80,148843.25,161991.72,279.84,394.68,274.56,97.68,256.80,71.69,549.18,542.40
221.80,136331.66,130779.01,212.52,113.52,377.52,79.20,135.89,109.14,421.49,501.72
222.10,70666.96,23350.80,174.24,34.32,30.36,56.76,72.76,214.00,102.83,153.68
222.40,159874.27,167915.89,261.36,194.04,306.24,34.32,234.33,33.17,587.60,456.52
222.70,143608.92,132971.53,302.28,231.00,109.56,62.04,203.30,77.04,454.26,548.05
222.70,179459.28,152210.53,411.84,172.92,237.60,-5.28,293.18,140.17,501.72,644.10
222.80,60403.98,87022.32,244.20,224.40,172.92,76.56,93.09,31.03,288.15,453.13
222.80,75097.75,23952.72,204.60,58.08,22.44,60.72,80.25,-57.78,70.06,98.31
222.90,127224.38,140729.17,264.00,265.32,233.64,5.28,348.82,-38.52,459.91,549.18
223.10,55661.97,13471.92,76.56,-1.32,83.16,0.00,-60.99,10.70,21.47,40.68
223.20,146402.63,124167.13,109.56,106.92,294.36,-1.32,148.73,49.22,466.69,446.35
223.30,118727.70,80999.16,220.44,258.72,380.16,97.68,155.15,-12.84,307.36,474.60
223.70,147102.42,157714.92,335.28,331.32,135.96,-47.52,363.80,39.59,518.67,534.49
223.90,151611.47,130656.24,314.16,432.96,228.36,84.48,192.60,-2.14,523.19,545.79
224.20,154842.88,149793.61,190.08,314.16,146.52,35.64,350.96,-53.50,519.80,548.05
224.20,159045.25,154521.84,250.80,228.36,168.96,139.92,119.84,-16.05,463.30,500.59
224.40,134011.16,126141.84,269.28,312.84,80.52,34.32,284.62,139.10,366.12,470.08
224.40,88341.89,117268.80,238.92,269.28,196.68,-31.68,119.84,-109.14,475.73,574.04
224.50,143598.00,140924.53,273.24,142.56,344.52,59.40,172.27,-31.03,459.91,542.40
224.60,143488.80,117410.05,184.80,83.16,196.68,71.28,401.25,82.39,396.63,468.95
224.60,174903.83,151697.05,316.80,348.48,439.56,60.72,328.49,22.47,612.46,711.90
224.60,132684.38,138306.97,320.76,349.80,506.88,6.60,509.32,80.25,477.99,563.87
224.70,103214.02,66968.88,125.40,215.16,116.16,3.96,204.37,-58.85,299.45,273.46
224.80,125283.34,101234.77,162.36,112.20,355.08,75.24,162.64,-17.12,287.02,411.32
224.80,139280.05,117110.41,130.68,116.16,85.80,46.20,94.16,-7.49,377.42,379.68
225.10,118714.96,66693.00,187.44,244.20,248.16,-22.44,67.41,-2.14,248.60,420.36
225.40,119729.62,54815.64,215.16,369.60,198.00,10.56,54.57,-8.56,209.05,358.21
225.40,136054.11,115179.24,297.00,212.52,215.16,46.20,133.75,247.17,411.32,522.06
225.50,82981.09,25138.08,151.80,55.44,17.16,6.60,4.28,0.00,129.95,235.04
225.80,97951.49,27638.16,200.64,11.88,35.64,-7.92,38.52,-20.33,143.51,221.48
225.90,139565.80,114277.69,291.72,192.72,374.88,80.52,99.51,-81.32,412.45,554.83
226.10,74372.48,18408.72,138.60,84.48,-71.28,31.68,-87.74,-46.01,77.97,96.05
226.10,59293.78,15428.16,134.64,71.28,-39.60,-3.96,11.77,67.41,63.28,97.18
226.20,148336.38,162587.05,311.52,158.40,40.92,27.72,267.50,7.49,557.09,620.37
226.20,139834.25,138580.20,290.40,175.56,256.08,40.92,411.95,-38.52,584.21,670.09
226.30,139750.53,262143.00,1712.04,1327.92,1518.00,203.28,775.75,130.54,1569.57,2773.02
226.40,143662.61,140537.77,229.68,279.84,180.84,35.64,124.12,111.28,400.02,553.70
226.50,124141.30,108801.01,138.60,80.52,168.96,-26.40,288.90,65.27,430.53,442.96
226.50,104822.91,18230.52,124.08,25.08,-9.24,-27.72,12.84,-26.75,84.75,159.33
226.60,173252.17,262143.00,1455.96,1230.24,1628.88,196.68,642.00,54.57,1673.53,2516.51
226.70,126532.77,120067.20,184.80,73.92,359.04,35.64,291.04,86.67,384.20,364.99
226.80,138811.41,144788.17,211.20,277.20,200.64,17.16,481.50,34.24,500.59,535.62
227.00,128337.30,112863.96,252.12,135.96,182.16,33.00,323.14,-27.82,301.71,348.04
227.10,134320.55,115266.37,277.20,250.80,310.20,118.80,105.93,1.07,381.94,462.17
227.20,172418.61,203802.73,366.96,159.72,163.68,77.88,384.13,71.69,621.50,717.55
227.30,158776.80,262143.00,1584.00,1219.68,1898.16,183.48,820.69,85.60,1667.88,2515.38
227.30,111946.38,68430.13,399.96,633.60,328.68,-10.56,181.90,-26.75,246.34,505.11
227.40,83178.55,20172.24,203.28,168.96,25.08,7.92,41.73,88.81,125.43,122.04
227.40,143016.52,155507.89,224.40,278.52,265.32,138.60,326.35,-98.44,503.98,627.15
227.60,80168.27,26426.40,240.24,2.64,44.88,21.12,66.34,-109.14,106.22,117.52
227.60,186449.91,221564.66,326.04,175.56,297.00,50.16,289.97,-34.24,784.22,683.65
227.90,36561.98,19100.40,165.00,85.80,60.72,54.12,47.08,110.21,80.23,122.04
228.20,85479.03,24484.68,178.20,73.92,-40.92,-3.96,73.83,-18.19,137.86,220.35
228.30,162450.47,154758.13,290.40,299.64,236.28,52.80,266.43,6.42,474.60,645.23
228.40,156760.25,162943.45,232.32,253.44,118.80,71.28,200.09,166.92,572.91,576.30
228.50,161234.72,148449.84,195.36,192.72,283.80,22.44,101.65,107.00,588.73,699.47
228.60,188564.75,200484.25,413.16,307.56,209.88,171.60,438.70,167.99,601.16,870.10
228.70,99034.39,26286.48,229.68,223.08,151.80,-19.80,35.31,66.34,128.82,207.92
228.80,190802.44,212262.61,417.12,212.52,262.68,71.28,246.10,98.44,680.26,610.20
228.80,83969.34,21349.68,176.88,6.60,-56.76,-22.44,-11.77,1.07,73.45,164.98
228.90,195152.23,135435.97,299.64,271.92,351.12,-23.76,308.16,-25.68,436.18,537.88
229.00,142489.63,155268.97,220.44,133.32,386.76,76.56,217.21,50.29,536.75,571.78
229.10,138668.53,136474.81,299.64,186.12,204.60,23.76,368.08,3.21,450.87,605.68
229.20,144680.91,129424.69,216.48,254.76,262.68,-22.44,289.97,142.31,473.47,511.89
229.30,134201.34,125291.77,203.28,252.12,132.00,-22.44,182.97,37.45,420.36,499.46
229.60,120094.52,128214.24,151.80,128.04,186.12,19.80,98.44,-6.42,336.74,466.69
229.70,155613.64,156955.92,298.32,307.56,279.84,122.76,392.69,6.42,491.55,440.70
229.70,163638.03,174737.64,270.60,245.52,537.24,33.00,521.09,135.89,535.62,590.99
229.80,148621.20,142575.84,316.80,265.32,213.84,42.24,264.29,95.23,442.96,589.86
229.80,114275.98,72957.73,252.12,215.16,142.56,26.40,222.56,48.15,255.38,468.95
229.80,171317.52,190337.41,351.12,150.48,213.84,67.32,373.43,-25.68,554.83,598.90
230.20,140534.94,133527.25,299.64,165.00,201.96,102.96,169.06,-22.47,445.22,511.89
230.50,151746.14,135355.45,393.36,352.44,155.76,43.56,191.53,5.35,454.26,517.54
230.50,156525.47,162538.20,423.72,269.28,459.36,77.88,368.08,28.89,519.80,548.05
230.60,118334.59,113291.64,172.92,118.80,357.72,-13.20,162.64,-13.91,328.83,442.96
230.70,138421.02,134564.77,176.88,133.32,345.84,51.48,280.34,31.03,390.98,485.90
230.80,141977.30,122246.52,135.96,126.72,250.80,43.56,360.59,51.36,407.93,529.97
230.90,172784.44,164852.17,262.68,158.40,135.96,91.08,77.04,52.43,413.58,516.41
231.00,66554.67,19609.92,133.32,19.80,-59.40,-2.64,90.95,35.31,67.80,137.86
231.00,97450.09,43651.08,266.64,168.96,85.80,31.68,1.07,54.57,180.80,270.07
231.10,168980.64,161634.00,392.04,122.76,382.80,64.68,313.51,-32.10,579.69,648.62
231.10,118340.95,104118.96,138.60,73.92,157.08,36.96,294.25,-38.52,404.54,410.19
231.20,143471.52,120939.73,324.72,293.04,106.92,40.92,246.10,148.73,335.61,472.34
231.50,150817.03,156324.97,269.28,260.04,298.32,101.64,154.08,38.52,524.32,587.60
231.60,136472.70,101556.84,204.60,159.72,455.40,-26.40,159.43,3.21,340.13,315.27
231.60,129063.48,105391.45,191.40,118.80,154.44,18.48,214.00,0.00,372.90,374.03
231.70,106085.98,109736.88,220.44,145.20,117.48,33.00,97.37,13.91,389.85,461.04
232.00,75913.11,18718.92,172.92,96.36,0.00,-2.64,59.92,90.95,61.02,197.75
232.20,102939.20,65808.60,394.68,347.16,266.64,27.72,-25.68,-26.75,258.77,405.67
232.30,167986.92,192892.92,278.52,180.84,473.88,55.44,277.13,101.65,726.59,796.65
232.30,184204.94,262143.00,1401.84,1300.20,1599.84,66.00,880.61,57.78,1530.02,2344.75
232.60,134771.00,142798.92,238.92,220.44,165.00,-35.64,184.04,-23.54,523.19,452.00
232.70,148306.34,146637.48,211.20,158.40,456.72,11.88,221.49,179.76,489.29,508.50
232.80,59666.88,22999.68,112.20,118.80,33.00,34.32,28.89,-34.24,84.75,136.73
232.90,73825.57,26510.88,120.12,125.40,87.12,-15.84,-27.82,-53.50,138.99,161.59
233.00,166622.83,232471.81,341.88,184.80,295.68,79.20,409.81,111.28,590.99,718.68
233.10,161640.58,156035.89,304.92,227.04,228.36,14.52,208.65,117.70,605.68,595.51
233.10,150406.63,173504.77,221.76,241.56,502.92,18.48,403.39,-9.63,568.39,759.36
233.10,149173.58,126013.80,261.36,356.40,200.64,40.92,271.78,5.35,428.27,416.97
233.20,144833.78,131911.56,139.92,154.44,110.88,-17.16,411.95,-40.66,452.00,435.05
233.30,116623.78,57281.40,314.16,246.84,151.80,58.08,171.20,-9.63,402.28,673.48
233.60,133193.97,120479.05,175.56,157.08,175.56,33.00,256.80,8.56,398.89,418.10
233.90,78232.70,26499.00,204.60,135.96,186.12,97.68,88.81,9.63,51.98,244.08
233.90,69503.98,128492.77,224.40,324.72,172.92,31.68,149.80,81.32,431.66,517.54
234.00,145649.14,242295.25,1816.32,1486.32,1865.16,270.60,576.73,149.80,1566.18,2887.15
234.00,73671.78,24647.04,154.44,116.16,117.48,36.96,174.41,119.84,74.58,172.89
234.20,173786.34,150769.09,324.72,227.04,68.64,64.68,261.08,114.49,457.65,456.52
234.30,157242.55,162420.72,232.32,83.16,201.96,44.88,276.06,182.97,533.36,472.34
234.40,65690.17,19286.52,104.28,139.92,-10.56,-34.32,-7.49,49.22,89.27,108.48
234.40,158769.53,147416.28,236.28,286.44,543.84,33.00,291.04,139.10,462.17,571.78
234.40,89909.82,76784.41,223.08,295.68,238.92,25.08,55.64,43.87,298.32,380.81
234.50,132159.30,78877.92,300.96,510.84,216.48,80.52,164.78,37.45,302.84,284.76
234.60,125903.05,125169.01,216.48,200.64,142.56,6.60,257.87,95.23,384.20,400.02
234.70,74885.72,19747.20,200.64,13.20,36.96,34.32,133.75,-13.91,88.14,163.85
234.90,171242.89,153259.92,291.72,102.96,277.20,-22.44,315.65,51.36,456.52,543.53
235.00,141227.45,122407.56,201.96,249.48,150.48,30.36,345.61,-12.84,435.05,456.52
235.00,130588.64,129538.20,275.88,141.24,303.60,-6.60,171.20,22.47,457.65,438.44
235.20,174280.47,190980.25,232.32,332.64,516.12,43.56,261.08,86.67,584.21,671.22
235.30,148597.55,118001.41,231.00,248.16,299.64,25.08,78.11,18.19,400.02,476.86
235.50,158300.88,146292.97,307.56,137.28,237.60,2.64,208.65,9.63,481.38,541.27
235.70,177657.48,192327.97,413.16,450.12,455.40,72.60,302.81,23.54,613.59,761.62
235.70,85403.50,21615.00,77.88,76.56,92.40,26.40,67.41,-35.31,117.52,166.11
236.40,106004.09,77238.48,345.84,225.72,172.92,6.60,210.79,32.10,317.53,481.38
236.50,131877.20,146124.00,167.64,236.28,186.12,-6.60,363.80,29.96,354.82,533.36
236.60,154187.67,149355.36,438.24,147.84,307.56,87.12,411.95,96.30,432.79,615.85
236.60,188676.67,194288.17,427.68,225.72,498.96,11.88,354.17,-29.96,631.67,846.37
237.00,172112.86,151978.20,286.44,125.40,291.72,13.20,189.39,57.78,558.22,570.65
237.00,77953.34,18332.16,157.08,149.16,59.40,7.92,108.07,-27.82,7.91,201.14
237.10,70414.89,24996.84,138.60,-52.80,186.12,26.40,124.12,-42.80,55.37,220.35
237.20,148755.89,141526.45,345.84,261.36,229.68,-19.80,329.56,69.55,477.99,528.84
237.30,95810.27,87873.73,195.36,87.12,399.96,35.64,123.05,35.31,388.72,439.57
237.30,86221.59,23589.72,146.52,-14.52,44.88,52.80,101.65,9.63,101.70,251.99
237.40,79911.65,25916.88,207.24,121.44,22.44,34.32,20.33,18.19,111.87,127.69
237.40,155550.86,262143.00,1479.72,1098.24,1490.28,232.32,668.75,12.84,1510.81,2340.23
237.50,131139.19,137588.89,294.36,248.16,121.44,58.08,114.49,1.07,369.51,375.16
237.50,109123.56,67964.16,318.12,591.36,273.24,-34.32,88.81,58.85,288.15,465.56
237.60,142626.13,118856.77,163.68,88.44,182.16,71.28,261.08,-51.36,362.73,452.00
237.60,132067.39,116408.16,188.76,161.04,126.72,10.56,391.62,-8.56,352.56,477.99
238.10,171734.30,176889.25,319.44,241.56,407.88,147.84,171.20,87.74,578.56,883.66
238.40,160612.28,160657.20,319.44,217.80,410.52,22.44,227.91,70.62,601.16,632.80
238.40,120953.56,135434.64,113.52,278.52,241.56,9.24,181.90,151.94,428.27,544.66
238.60,148680.36,161917.81,315.48,262.68,290.40,-1.32,253.59,119.84,516.41,831.68
238.80,125120.45,101782.56,194.04,180.84,72.60,59.40,92.02,60.99,231.65,358.21
238.80,43855.63,18227.88,-18.48,114.84,-69.96,17.16,58.85,-88.81,38.42,6.78
239.30,137245.30,135131.05,205.92,316.80,183.48,-25.08,10.70,64.20,379.68,492.68
239.40,177440.91,262143.00,1716.00,1297.56,1818.96,274.56,982.26,176.55,1662.23,2666.80
239.50,138863.28,163167.84,215.16,282.48,249.48,23.76,398.04,-31.03,552.57,575.17
239.60,166393.50,153279.72,237.60,196.68,360.36,48.84,214.00,-42.80,470.08,667.83
239.60,151769.80,137186.28,253.44,184.80,361.68,116.16,358.45,-27.82,433.92,566.13
239.60,145731.95,112300.33,135.96,302.28,418.44,79.20,176.55,-17.12,364.99,427.14
239.70,147349.03,148300.69,212.52,217.80,92.40,-10.56,115.56,-11.77,502.85,490.42
239.90,154265.03,133817.64,352.44,256.08,477.84,68.64,83.46,25.68,484.77,600.03
239.90,158762.25,148695.36,198.00,320.76,85.80,13.20,86.67,42.80,381.94,545.79
240.00,79781.52,25460.16,521.40,47.52,228.36,5.28,-20.33,10.70,74.58,253.12
240.10,185043.05,226208.41,1293.60,1118.04,1660.56,217.80,809.99,139.10,1229.44,2119.88
240.10,73963.89,22034.76,117.48,21.12,80.52,43.56,14.98,57.78,103.96,204.53
240.30,131727.97,142045.20,285.12,253.44,219.12,44.88,159.43,40.66,522.06,597.77
240.40,81125.59,28783.92,336.60,162.36,77.88,-44.88,-2.14,4.28,53.11,273.46
240.50,76385.40,20490.36,137.28,50.16,92.40,42.24,97.37,98.44,110.74,142.38
240.60,142103.78,118584.84,117.48,299.64,238.92,35.64,112.35,-60.99,367.25,381.94
240.80,154345.11,192309.48,314.16,249.48,293.04,58.08,239.68,48.15,624.89,563.87
241.00,132630.69,144348.61,315.48,220.44,473.88,85.80,299.60,102.72,466.69,597.77
241.00,161072.73,134736.36,229.68,236.28,306.24,-15.84,237.54,120.91,449.74,493.81
241.10,134702.75,134027.53,349.80,311.52,209.88,-40.92,80.25,-2.14,453.13,516.41
241.10,98934.29,97781.64,165.00,154.44,125.40,-15.84,206.51,-7.49,385.33,456.52
241.20,77817.74,21706.08,95.04,112.20,-54.12,83.16,48.15,-107.00,154.81,184.19
241.30,81325.79,25301.76,186.12,54.12,44.88,2.64,53.50,17.12,132.21,105.09
241.30,125768.38,127284.97,117.48,85.80,62.04,-9.24,206.51,62.06,433.92,412.45
241.40,159089.84,145506.25,224.40,97.68,283.80,-58.08,253.59,-54.57,464.43,632.80
241.50,76901.38,20953.68,118.80,97.68,146.52,7.92,216.14,-43.87,70.06,97.18
241.60,139098.05,70126.32,231.00,568.92,117.48,75.24,135.89,-14.98,283.63,528.84
241.60,150090.86,181105.33,364.32,224.40,506.88,54.12,226.84,110.21,602.29,578.56
241.70,133080.22,124144.69,149.16,138.60,188.76,21.12,234.33,90.95,362.73,362.73
241.90,111133.75,76178.52,286.44,172.92,291.72,31.68,130.54,0.00,316.40,435.05
242.10,133801.86,141856.45,262.68,159.72,295.68,110.88,135.89,-34.24,394.37,459.91
242.20,158561.14,156780.36,392.04,142.56,285.12,-38.28,403.39,77.04,550.31,587.60
242.20,141600.55,128719.80,184.80,344.52,72.60,-11.88,14.98,-49.22,448.61,471.21
242.20,111969.13,65837.64,165.00,3.96,5.28,58.08,84.53,63.13,222.61,403.41
242.20,116422.67,74778.00,347.16,304.92,124.08,-35.64,105.93,28.89,309.62,475.73
242.30,65712.02,27680.40,178.20,-18.48,-13.20,-10.56,-32.10,-34.24,56.50,181.93
242.40,157245.28,145438.92,237.60,79.20,315.48,15.84,88.81,-52.43,508.50,514.15
242.40,131185.61,134500.08,248.16,188.76,211.20,52.80,288.90,36.38,503.98,586.47
242.60,75789.35,26431.68,188.76,56.76,304.92,-19.80,-62.06,86.67,114.13,213.57
242.70,148868.72,177899.05,114.84,336.60,382.80,66.00,249.31,-14.98,518.67,650.88
242.90,168550.20,161792.41,303.60,275.88,323.40,167.64,270.71,73.83,519.80,753.71
243.00,149784.19,155494.69,191.40,315.48,535.92,23.76,228.98,-6.42,483.64,546.92
243.10,126351.69,130000.20,134.64,227.04,163.68,59.40,193.67,16.05,367.25,577.43
243.30,135755.63,125860.69,198.00,245.52,146.52,-33.00,364.87,48.15,381.94,390.98
243.60,133724.50,139542.48,233.64,174.24,204.60,38.28,177.62,-43.87,440.70,575.17
243.60,109978.96,115480.20,184.80,199.32,196.68,29.04,252.52,58.85,404.54,508.50
243.80,162576.05,147634.08,240.24,157.08,389.40,62.04,375.57,77.04,482.51,497.20
