"Time-","FSC-A-","SSC-A-","FITC-A-CD25","PE-A-CD127","PerCP-Cy5-5-A-CD4","PE-Cy7-A-","APC-A-","APC-Cy7-A-","Pacific Blue-A-","AmCyan-A-"
468.00,132035.55,143062.92,257.40,766.92,459.36,-23.76,170.13,0.00,428.27,461.04
468.20,82310.41,27036.24,114.84,154.44,188.76,-1.32,-22.47,53.50,90.40,116.39
469.30,157320.80,165051.48,322.08,1092.96,295.68,-3.96,329.56,-47.08,553.70,442.96
469.70,122869.12,108449.88,208.56,481.80,212.52,13.20,231.12,132.68,328.83,503.98
470.50,144969.38,136554.00,282.48,1147.08,623.04,-59.40,228.98,108.07,435.05,424.88
470.80,81047.34,24093.96,578.16,6176.28,12545.28,459.36,821.76,127.33,66.67,164.98
471.60,125805.69,124948.56,229.68,365.64,349.80,58.08,130.54,-43.87,348.04,453.13
471.70,76273.47,13215.84,199.32,681.12,5962.44,199.32,538.21,-22.47,66.67,259.90
471.70,153323.17,164802.00,311.52,949.08,451.44,105.60,74.90,-13.91,489.29,611.33
472.30,136151.47,116218.09,187.44,394.68,166.32,27.72,-4.28,133.75,315.27,522.06
472.80,99577.66,72728.04,265.32,336.60,563.64,88.44,116.63,-33.17,357.08,339.00
472.80,31046.47,15177.36,121.44,121.44,59.40,2.64,-8.56,-73.83,94.92,136.73
473.00,64031.24,14233.56,238.92,2649.24,9286.20,431.64,1060.37,93.09,72.32,140.12
473.30,144346.94,162135.61,275.88,601.92,26.40,42.24,287.83,38.52,583.08,628.28
473.50,145951.27,142938.84,353.76,188.76,97.68,-9.24,169.06,22.47,441.83,326.57
474.50,162583.33,199304.17,463.32,630.96,336.60,50.16,423.72,43.87,559.35,583.08
474.50,72538.84,27982.68,262.68,47.52,14.52,-80.52,21.40,8.56,92.66,290.41
474.70,139891.58,135995.64,145.20,509.52,264.00,14.52,99.51,-32.10,418.10,445.22
474.90,94648.20,29438.64,805.20,8566.80,9093.48,386.76,669.82,178.69,176.28,283.63
475.30,132157.48,120537.13,182.16,279.84,102.96,47.52,81.32,132.68,427.14,376.29
475.90,163194.86,140108.77,253.44,159.72,300.96,1.32,182.97,151.94,511.89,477.99
476.00,118953.38,107202.48,250.80,471.24,99.00,77.88,293.18,112.35,343.52,228.26
476.40,69789.72,20419.08,208.56,335.28,-69.96,-72.60,-62.06,164.78,92.66,166.11
476.80,136797.58,130260.24,347.16,747.12,636.24,69.96,202.23,-47.08,421.49,444.09
477.10,139559.42,142454.41,236.28,322.08,451.44,27.72,140.17,-29.96,432.79,514.15
477.20,141966.38,143016.72,396.00,823.68,99.00,-1.32,100.58,51.36,375.16,528.84
477.20,65682.89,15367.44,219.12,2869.68,11807.40,749.76,949.09,294.25,36.16,203.40
477.30,148209.89,152672.53,326.04,306.24,143.88,39.60,207.58,19.26,485.90,471.21
477.60,73457.02,12385.56,381.48,4358.64,9306.00,600.60,734.02,147.66,108.48,154.81
477.60,125949.46,103606.80,231.00,233.64,101.64,64.68,175.48,44.94,327.70,404.54
478.20,100968.14,119160.37,241.56,3442.56,798.60,92.40,88.81,-1.07,376.29,272.33
478.20,142387.70,115356.13,279.84,336.60,314.16,27.72,181.90,36.38,328.83,420.36
478.50,124506.20,110449.69,215.16,264.00,339.24,50.16,268.57,8.56,416.97,378.55
479.10,138599.38,131423.17,270.60,311.52,281.16,71.28,263.22,78.11,392.11,437.31
479.70,136040.45,135765.97,191.40,120.12,158.40,120.12,302.81,-13.91,442.96,446.35
480.00,137444.58,126789.97,225.72,442.20,357.72,-15.84,212.93,-35.31,468.95,627.15
480.40,150902.58,139035.61,477.84,599.28,175.56,1.32,423.72,-40.66,407.93,529.97
480.60,139319.19,127419.60,264.00,332.64,377.52,7.92,158.36,142.31,445.22,433.92
480.60,160276.48,167098.81,219.12,1191.96,774.84,117.48,187.25,48.15,537.88,517.54
480.90,155298.78,185605.20,257.40,476.52,506.88,122.76,186.18,73.83,477.99,472.34
481.20,116392.64,125896.33,196.68,355.08,363.00,2.64,235.40,112.35,302.84,387.59
481.30,57258.11,13812.48,245.52,4374.48,1048.08,21.12,37.45,-129.47,64.41,140.12
482.10,135395.27,124705.69,153.12,209.88,335.28,1.32,126.26,81.32,506.24,398.89
482.10,136325.28,127416.97,92.40,253.44,282.48,-3.96,221.49,-51.36,385.33,400.02
482.30,110736.09,115955.41,116.16,302.28,-21.12,6.60,191.53,1.07,334.48,306.23
482.30,74694.63,14712.72,370.92,7512.12,13677.84,572.88,747.93,130.54,85.88,125.43
482.30,119493.02,107767.45,179.52,120.12,101.64,-5.28,135.89,-24.61,375.16,371.77
482.70,147317.17,148137.00,369.60,637.56,275.88,26.40,92.02,89.88,548.05,393.24
482.90,129000.70,141766.69,143.88,291.72,172.92,-33.00,214.00,13.91,412.45,440.70
483.40,133002.88,134856.48,199.32,245.52,245.52,-19.80,156.22,84.53,332.22,359.34
483.40,159440.19,218466.61,319.44,496.32,339.24,-38.28,326.35,54.57,690.43,666.70
483.60,152483.25,159789.97,373.56,524.04,454.08,35.64,210.79,104.86,537.88,614.72
483.60,44297.89,87806.41,183.48,920.04,134.64,105.60,113.42,-29.96,285.89,238.43
483.80,133507.92,144801.36,406.56,591.36,211.20,101.64,180.83,53.50,360.47,471.21
484.00,145961.28,130911.01,175.56,183.48,63.36,36.96,143.38,156.22,416.97,416.97
484.00,48961.64,17945.40,1170.84,621.72,7444.80,526.68,677.31,147.66,39.55,124.30
484.30,132465.97,101614.92,291.72,414.48,246.84,59.40,50.29,24.61,337.87,342.39
484.50,163779.08,192298.92,307.56,353.76,388.08,18.48,327.42,-9.63,562.74,635.06
485.00,64978.55,17946.72,314.16,3119.16,9910.56,625.68,544.63,127.33,135.60,98.31
485.10,73174.92,19397.40,392.04,6087.84,11214.72,492.36,785.38,251.45,76.84,138.99
485.20,61250.28,19950.48,352.44,3825.36,10508.52,575.52,1025.06,176.55,84.75,164.98
485.20,152096.50,160156.92,270.60,337.92,113.52,3.96,200.09,78.11,642.97,411.32
485.80,127272.60,117243.73,208.56,892.32,397.32,66.00,171.20,-52.43,333.35,413.58
486.60,149301.89,162338.89,344.52,134.64,192.72,-17.16,326.35,77.04,524.32,492.68
486.70,137080.58,143226.61,260.04,1129.92,835.56,-5.28,249.31,99.51,386.46,447.48
486.70,119159.95,105664.69,170.28,335.28,192.72,39.60,62.06,-4.28,375.16,370.64
486.80,127570.17,61589.88,274.56,580.80,1433.52,39.60,221.49,26.75,148.03,232.78
486.80,141565.06,131445.61,279.84,370.92,191.40,117.48,107.00,144.45,448.61,505.11
487.10,73431.54,15234.12,216.48,1702.80,566.28,23.76,72.76,-28.89,113.00,127.69
487.20,156162.38,167811.61,353.76,580.80,575.52,38.28,418.37,103.79,505.11,458.78
488.20,121118.27,150893.17,464.64,366.96,81.84,21.12,347.75,80.25,516.41,420.36
488.20,165574.50,196018.69,326.04,347.16,183.48,-17.16,462.24,-27.82,706.25,650.88
488.30,151125.53,138081.25,294.36,95.04,224.40,13.20,315.65,114.49,375.16,409.06
488.50,72017.40,22583.88,477.84,9233.40,10466.28,369.60,941.60,204.37,59.89,190.97
488.50,139254.58,138081.25,328.68,249.48,203.28,-17.16,167.99,-59.92,499.46,498.33
488.80,137718.50,152592.00,310.20,448.80,159.72,0.00,315.65,32.10,592.12,457.65
489.10,178154.34,205571.53,410.52,217.80,489.72,-10.56,185.11,-32.10,682.52,696.08
489.40,146259.75,159409.81,196.68,582.12,298.32,102.96,323.14,21.40,426.01,719.81
490.50,153827.31,120773.41,322.08,604.56,-29.04,-22.44,219.35,-78.11,360.47,438.44
490.90,165421.63,155983.09,398.64,326.04,300.96,146.52,155.15,71.69,472.34,455.39
491.30,68405.61,14488.32,389.40,3465.00,11111.76,385.44,682.66,62.06,109.61,108.48
491.40,145711.03,142987.69,341.88,386.76,444.84,126.72,132.68,44.94,514.15,518.67
492.10,136411.73,145448.17,421.08,245.52,27.72,44.88,363.80,46.01,501.72,435.05
492.30,104670.02,127418.28,266.64,737.88,561.00,-30.36,60.99,59.92,410.19,344.65
492.70,145394.34,126033.60,357.72,1086.36,562.32,7.92,226.84,89.88,421.49,526.58
493.10,127451.88,120083.05,195.36,386.76,249.48,47.52,163.71,4.28,437.31,457.65
493.50,151365.77,123678.73,401.28,306.24,68.64,-30.36,310.30,-65.27,438.44,458.78
493.60,133129.36,125957.05,332.64,369.60,-79.20,25.08,172.27,44.94,394.37,352.56
493.70,139164.48,173276.41,199.32,271.92,344.52,23.76,415.16,52.43,562.74,583.08
494.00,70130.06,14277.12,392.04,5887.20,9580.56,405.24,583.15,312.44,80.23,226.00
494.30,158261.75,173676.36,279.84,831.60,283.80,19.80,294.25,-49.22,447.48,525.45
494.50,125119.55,73080.48,304.92,289.08,609.84,21.12,172.27,-42.80,315.27,472.34
494.70,63790.09,15309.36,337.92,3582.48,9588.48,429.00,627.02,129.47,29.38,136.73
494.80,133102.97,148930.33,208.56,191.40,138.60,-19.80,228.98,-16.05,429.40,402.28
495.10,68470.22,15007.08,337.92,6629.04,1667.16,81.84,59.92,-88.81,70.06,119.78
495.20,131473.16,127996.45,143.88,377.52,35.64,-23.76,211.86,6.42,370.64,401.15
496.00,139944.36,147036.13,289.08,262.68,295.68,18.48,357.38,253.59,560.48,581.95
496.00,62954.71,17524.32,3.96,196.68,39.60,23.76,-18.19,75.97,22.60,158.20
496.10,139647.69,148266.36,246.84,512.16,348.48,-23.76,173.34,-40.66,409.06,409.06
496.40,70748.86,13141.92,4295.28,679.80,324.72,-18.48,110.21,-41.73,110.74,168.37
496.50,135463.52,126042.84,215.16,373.56,54.12,-19.80,121.98,-29.96,454.26,435.05
496.80,153649.86,160774.69,266.64,1013.76,149.16,67.32,241.82,-9.63,492.68,618.11
496.80,141604.19,162490.69,237.60,279.84,285.12,47.52,78.11,70.62,513.02,448.61
497.20,60511.36,15548.28,215.16,85.80,293.04,-5.28,53.50,-32.10,98.31,91.53
497.30,123184.88,149536.20,278.52,368.28,221.76,-22.44,272.85,8.56,397.76,387.59
497.50,141359.41,153154.33,212.52,170.28,394.68,-11.88,121.98,95.23,540.14,509.63
497.70,57604.82,17673.48,161.04,4003.56,9331.08,547.80,906.29,176.55,75.71,183.06
497.80,123673.55,116537.52,254.76,172.92,-5.28,110.88,74.90,119.84,310.75,386.46
498.10,171331.17,258903.48,468.60,1689.60,766.92,84.48,253.59,-18.19,661.05,662.18
498.10,133071.13,120541.09,413.16,279.84,335.28,-22.44,98.44,52.43,508.50,496.07
498.90,165988.56,149958.61,279.84,286.44,52.80,51.48,335.98,-16.05,553.70,444.09
499.00,116013.17,67668.48,137.28,760.32,2105.40,104.28,310.30,128.40,267.81,322.05
499.30,60845.33,16279.56,658.68,2315.28,7786.68,365.64,498.62,216.14,16.95,76.84
499.40,74435.27,26909.52,153.12,444.84,58.08,73.92,47.08,64.20,226.00,204.53
499.50,62044.71,15256.56,316.80,3298.68,8337.12,432.96,386.27,75.97,84.75,59.89
499.60,146813.03,126866.52,183.48,369.60,172.92,-11.88,155.15,-41.73,419.23,493.81
499.60,118056.13,100316.05,205.92,293.04,459.36,46.20,52.43,-48.15,375.16,371.77
499.70,119910.70,30542.16,69.96,393.36,1474.44,77.88,123.05,35.31,70.06,314.14
500.00,111237.49,71648.28,184.80,759.00,2686.20,121.44,409.81,109.14,238.43,369.51
500.20,143426.02,153882.97,308.88,638.88,253.44,89.76,331.70,102.72,470.08,457.65
500.20,71769.88,18656.88,261.36,1041.48,220.44,33.00,-59.92,-59.92,89.27,276.85
501.40,141570.53,128779.20,271.92,962.28,574.20,0.00,270.71,9.63,424.88,514.15
501.80,155770.17,181461.73,315.48,612.48,223.08,87.12,228.98,-129.47,567.26,535.62
502.30,61426.82,16812.84,396.00,2626.80,9626.76,488.40,471.87,-18.19,89.27,178.54
502.60,142515.11,135957.36,388.08,484.44,419.76,10.56,252.52,68.48,421.49,586.47
502.60,136530.03,139254.72,221.76,571.56,9.24,11.88,160.50,162.64,386.46,409.06
502.60,136611.03,139221.72,291.72,446.16,221.76,-35.64,18.19,41.73,454.26,456.52
503.80,140454.86,140623.56,318.12,249.48,458.04,-30.36,195.81,-104.86,543.53,545.79
503.90,97191.64,28461.84,88.44,-249.48,97.68,39.60,214.00,13.91,31.64,169.50
504.10,163538.83,184303.69,303.60,378.84,232.32,150.48,279.27,-35.31,537.88,527.71
504.20,107064.23,65662.09,167.64,34.32,2445.96,80.52,146.59,-50.29,303.97,327.70
504.60,55122.34,15483.60,322.08,640.20,6973.56,327.36,548.91,99.51,149.16,196.62
504.60,158236.27,178184.17,465.96,723.36,566.28,-35.64,255.73,75.97,636.19,585.34
505.00,155437.11,162003.61,351.12,962.28,508.20,105.60,230.05,24.61,532.23,706.25
505.20,167126.97,199565.53,364.32,1288.32,597.96,62.04,353.10,66.34,676.87,662.18
506.10,122617.05,43385.76,380.16,2237.40,15331.80,638.88,7899.81,1022.92,247.47,592.12
506.10,60191.95,17459.64,219.12,2431.44,9915.84,426.36,625.95,145.52,99.44,109.61
506.50,130517.66,135131.05,414.48,238.92,147.84,10.56,84.53,25.68,403.41,481.38
507.20,73670.88,21786.60,162.36,-44.88,-113.52,-48.84,103.79,-56.71,115.26,140.12
507.80,140645.97,138432.36,269.28,660.00,360.36,52.80,169.06,141.24,404.54,463.30
508.30,130379.34,101600.41,162.36,228.36,634.92,73.92,98.44,33.17,315.27,367.25
508.30,144850.17,142714.45,281.16,381.48,517.44,18.48,140.17,-7.49,517.54,458.78
509.20,123598.02,110048.41,184.80,180.84,353.76,21.12,145.52,20.33,381.94,275.72
509.40,89802.45,28521.24,320.76,10.56,207.24,55.44,105.93,-10.70,157.07,193.23
509.40,67110.68,15896.76,3120.48,935.88,5715.60,312.84,818.55,-23.54,44.07,176.28
509.60,70005.39,25399.44,150.48,79.20,22.44,48.84,78.11,54.57,105.09,265.55
509.90,155851.16,175758.00,454.08,904.20,380.16,-59.40,117.70,-56.71,575.17,619.24
510.10,119941.64,131472.00,183.48,66.00,66.00,51.48,119.84,116.63,343.52,423.75
510.10,142668.89,109961.28,234.96,394.68,178.20,25.08,218.28,44.94,329.96,337.87
511.00,134936.63,131367.72,236.28,88.44,168.96,62.04,166.92,162.64,472.34,337.87
511.30,152857.25,160864.45,364.32,792.00,594.00,42.24,161.57,77.04,489.29,574.04
511.70,141271.14,154162.81,335.28,283.80,322.08,27.72,210.79,14.98,553.70,505.11
511.80,161395.78,165116.17,450.12,290.40,124.08,118.80,434.42,-31.03,502.85,493.81
512.50,163473.31,215424.02,216.48,501.60,190.08,35.64,323.14,58.85,588.73,779.70
512.60,131833.53,115089.48,158.40,265.32,205.92,68.64,175.48,34.24,371.77,341.26
512.70,84579.04,25499.76,415.80,2119.92,8797.80,351.12,636.65,302.81,108.48,318.66
512.80,67957.89,20726.64,652.08,3688.08,10586.40,475.20,852.79,138.03,102.83,274.59
513.30,69739.67,21204.48,130.68,228.36,154.44,22.44,84.53,93.09,64.41,189.84
513.80,128803.23,114065.16,178.20,118.80,741.84,5.28,143.38,27.82,322.05,378.55
514.20,96295.29,28576.68,422.40,6988.08,13007.28,596.64,1190.91,369.15,127.69,152.55
514.50,121150.13,125208.60,248.16,308.88,204.60,23.76,239.68,-2.14,390.98,406.80
514.60,74591.79,16987.08,128.04,42.24,95.04,-18.48,73.83,1.07,59.89,115.26
515.00,138020.61,134442.00,269.28,217.80,-2.64,-50.16,350.96,55.64,483.64,406.80
515.60,171730.66,179828.89,262.68,633.60,407.88,43.56,281.41,-41.73,561.61,641.84
515.70,201796.14,216914.28,541.20,1044.12,327.36,43.56,548.91,225.77,723.20,875.75
515.70,145396.17,161420.17,341.88,249.48,242.88,-10.56,385.20,25.68,537.88,590.99
515.80,153518.83,262143.00,968.88,1446.72,679.80,102.96,589.57,148.73,1371.82,1967.33
515.80,138133.45,178728.00,318.12,838.20,660.00,29.04,362.73,43.87,581.95,796.65
516.10,148026.97,128736.97,254.76,450.12,281.16,22.44,65.27,-101.65,424.88,473.47
516.50,110949.93,123742.09,225.72,176.88,245.52,18.48,134.82,59.92,427.14,480.25
517.00,134321.47,121895.41,333.96,487.08,161.04,11.88,180.83,90.95,409.06,384.20
517.20,144877.47,169185.73,224.40,459.36,344.52,-3.96,362.73,55.64,532.23,525.45
517.40,55052.27,12739.32,118.80,1395.24,361.68,68.64,72.76,32.10,54.24,157.07
517.90,134818.33,144038.41,318.12,306.24,208.56,22.44,207.58,145.52,493.81,489.29
518.40,145914.86,142447.81,248.16,7550.40,1614.36,209.88,235.40,72.76,427.14,437.31
518.60,125753.81,115426.09,234.96,-84.48,188.76,172.92,43.87,-41.73,388.72,410.19
519.40,159418.36,161264.41,373.56,522.72,194.04,14.52,245.03,-81.32,389.85,566.13
519.50,67649.40,17218.08,444.84,6118.20,12363.12,634.92,1014.36,362.73,100.57,133.34
519.60,69199.13,20651.40,145.20,120.12,102.96,58.08,23.54,-67.41,127.69,197.75
520.00,120966.30,129342.84,291.72,541.20,253.44,6.60,197.95,-38.52,589.86,468.95
521.40,87145.24,19910.88,208.56,2694.12,11053.68,534.60,726.53,149.80,10.17,107.35
521.40,124837.45,107066.52,264.00,357.72,389.40,36.96,133.75,-4.28,334.48,400.02
521.80,131143.75,126165.60,275.88,496.32,462.00,38.28,250.38,-65.27,375.16,424.88
522.00,161479.50,181490.77,209.88,341.88,303.60,21.12,225.77,-14.98,607.94,649.75
522.10,118909.70,95348.88,134.64,162.36,125.40,54.12,148.73,-21.40,319.79,377.42
522.30,151356.67,149156.05,282.48,649.44,327.36,101.64,188.32,139.10,375.16,452.00
522.50,133795.48,143242.45,261.36,162.36,285.12,21.12,104.86,8.56,439.57,405.67
522.70,73242.27,21702.12,431.64,143.88,212.52,92.40,27.82,57.78,82.49,229.39
523.00,73599.89,53928.60,244.20,797.28,873.84,2.64,281.41,84.53,254.25,325.44
523.50,48700.47,22586.52,122.76,652.08,216.48,19.80,1.07,-85.60,105.09,77.97
523.60,143614.39,111562.45,262.68,587.40,92.40,39.60,90.95,53.50,405.67,461.04
524.60,167793.08,195564.61,493.68,324.72,423.72,35.64,525.37,68.48,696.08,601.16
524.60,56864.99,17359.32,641.52,4428.60,9861.72,465.96,532.86,51.36,72.32,133.34
525.10,65418.99,14163.60,244.20,2434.08,7287.72,484.44,501.83,52.43,103.96,110.74
525.30,149963.45,187289.53,352.44,685.08,126.72,21.12,174.41,-69.55,595.51,601.16
525.50,65919.49,15359.52,1631.52,430.32,6570.96,236.28,624.88,165.85,61.02,101.70
525.60,113621.70,104790.84,170.28,732.60,347.16,149.16,142.31,77.04,308.49,483.64
525.70,128868.74,114989.16,190.08,564.96,50.16,-11.88,153.01,17.12,439.57,332.22
525.80,171694.25,180173.41,405.24,278.52,204.60,69.96,396.97,65.27,565.00,548.05
526.00,139358.31,109585.09,274.56,188.76,75.24,-56.76,214.00,60.99,398.89,333.35
526.10,140800.66,104606.05,187.44,559.68,219.12,-19.80,210.79,62.06,366.12,433.92
526.30,111563.27,106199.28,142.56,79.20,303.60,73.92,69.55,35.31,292.67,349.17
526.50,122191.16,106335.24,330.00,172.92,106.92,100.32,156.22,18.19,407.93,437.31
526.70,79978.09,25299.12,166.32,2604.36,12549.24,723.36,1180.21,150.87,107.35,172.89
526.70,86613.80,39345.24,315.48,265.32,149.16,47.52,65.27,-41.73,166.11,162.72
527.30,116829.45,63323.04,212.52,1024.32,1774.08,186.12,141.24,131.61,205.66,227.13
527.30,116601.03,123552.01,282.48,671.88,205.92,43.56,210.79,23.54,432.79,413.58
527.50,69879.81,22925.76,112.20,-29.04,69.96,26.40,84.53,-11.77,83.62,206.79
527.70,134200.44,113310.13,220.44,216.48,102.96,-38.28,157.29,25.68,341.26,422.62
527.70,62886.46,16407.60,256.08,3346.20,539.88,40.92,42.80,-44.94,21.47,111.87
527.90,58409.26,14325.96,211.20,-31.68,120.12,23.76,83.46,72.76,27.12,88.14
528.10,133035.64,131800.69,195.36,427.68,289.08,31.68,190.46,208.65,413.58,392.11
528.30,132812.69,114438.73,190.08,286.44,155.76,9.24,252.52,-13.91,337.87,349.17
528.70,147873.19,175435.92,294.36,766.92,30.36,31.68,247.17,81.32,570.65,574.04
528.80,156684.72,185178.84,366.96,741.84,328.68,-38.28,318.86,-83.46,636.19,624.89
528.80,141554.14,136348.08,304.92,374.88,83.16,80.52,207.58,-57.78,428.27,437.31
529.00,133046.55,126056.05,318.12,283.80,283.80,84.48,142.31,81.32,367.25,481.38
529.40,146310.72,140149.69,236.28,141.24,332.64,63.36,161.57,80.25,395.50,426.01
529.60,129316.46,141723.13,208.56,101.64,-35.64,77.88,280.34,18.19,461.04,475.73
530.90,57238.09,8676.36,192.72,2620.20,6706.92,550.44,384.13,114.49,65.54,160.46
531.10,126104.16,137497.81,332.64,262.68,21.12,-50.16,185.11,-35.31,452.00,485.90
531.20,152457.77,138349.20,174.24,1118.04,648.12,68.64,319.93,69.55,385.33,474.60
531.40,65941.33,18881.28,403.92,3092.76,9006.36,483.12,850.65,237.54,66.67,178.54
531.60,149577.61,168000.36,223.08,468.60,221.76,-13.20,99.51,21.40,555.96,494.94
531.70,67329.99,21080.40,496.32,7892.28,1927.20,134.64,40.66,-1.07,128.82,133.34
532.10,71525.09,103815.37,328.68,937.20,303.60,55.44,172.27,-80.25,363.86,496.07
532.40,159626.75,111173.05,336.60,1141.80,568.92,100.32,32.10,135.89,411.32,406.80
532.50,149884.28,182268.25,347.16,339.24,384.12,39.60,165.85,101.65,522.06,632.80
532.70,58254.56,14770.80,380.16,1694.88,8069.16,442.20,430.14,88.81,117.52,177.41
533.10,142647.05,142071.61,282.48,485.76,204.60,10.56,256.80,-3.21,467.82,429.40
533.10,132957.38,156120.36,250.80,518.76,300.96,44.88,167.99,123.05,503.98,450.87
533.30,140708.75,122866.92,322.08,937.20,199.32,15.84,187.25,53.50,405.67,401.15
533.40,62973.82,16313.88,25.08,1180.08,8783.28,393.36,688.01,123.05,28.25,119.78
533.80,58057.09,12943.92,151.80,1155.00,7876.44,370.92,488.99,-19.26,45.20,113.00
534.20,157152.45,178234.33,447.48,566.28,363.00,129.36,425.86,145.52,628.28,553.70
534.50,148390.06,130617.97,289.08,386.76,73.92,-17.16,57.78,40.66,389.85,514.15
535.20,169862.42,134599.08,352.44,1024.32,498.96,79.20,264.29,41.73,453.13,720.94
535.30,153689.00,154267.09,331.32,407.88,17.16,174.24,218.28,68.48,389.85,519.80
535.50,150874.36,149686.69,348.48,782.76,132.00,-5.28,210.79,-62.06,492.68,565.00
536.20,158756.78,168405.61,294.36,113.52,217.80,6.60,344.54,60.99,513.02,534.49
536.50,66882.27,34092.96,145.20,1323.96,396.00,143.88,-67.41,42.80,84.75,163.85
536.90,159212.69,169493.28,442.20,117.48,326.04,-7.92,105.93,59.92,562.74,656.53
537.00,66739.40,20941.80,151.80,3372.60,12623.16,773.52,1090.33,123.05,68.93,149.16
537.10,38893.40,130099.20,93.72,221.76,147.84,-69.96,462.24,73.83,67.80,53.11
537.20,141408.55,131882.53,331.32,458.04,165.00,109.56,187.25,-1.07,462.17,472.34
537.30,72488.78,25064.16,333.96,4337.52,689.04,166.32,71.69,75.97,176.28,290.41
538.20,134750.98,121867.69,159.72,388.08,190.08,31.68,11.77,25.68,281.37,420.36
538.20,123360.52,97596.84,108.24,462.00,233.64,-31.68,246.10,-97.37,349.17,345.78
538.90,140302.89,140890.20,303.60,913.44,100.32,-31.68,74.90,-17.12,536.75,456.52
539.00,153775.44,177804.00,353.76,186.12,326.04,-48.84,355.24,66.34,539.01,567.26
539.10,165259.64,169609.45,328.68,360.36,242.88,-9.24,156.22,77.04,476.86,426.01
539.10,119377.45,142948.08,333.96,1226.28,447.48,6.60,269.64,21.40,467.82,500.59
539.40,142816.31,149930.89,212.52,389.40,236.28,1.32,150.87,95.23,489.29,622.63
539.90,58808.75,16262.40,307.56,4161.96,9736.32,753.72,535.00,1.07,106.22,162.72
540.00,137605.66,134719.20,249.48,1029.60,377.52,-9.24,134.82,87.74,403.41,393.24
540.20,147350.84,114694.80,217.80,295.68,121.44,124.08,79.18,-16.05,336.74,458.78
540.40,149389.25,132557.05,326.04,801.24,485.76,23.76,123.05,-39.59,366.12,481.38
540.60,54351.57,14147.76,114.84,1300.20,7600.56,396.00,702.99,184.04,-14.69,135.60
540.70,48533.94,11692.56,211.20,2171.40,6899.64,440.88,644.14,138.03,70.06,113.00
540.80,76357.20,22929.72,289.08,125.40,204.60,22.44,-35.31,6.42,129.95,210.18
541.60,145647.33,107067.84,323.40,267.96,931.92,31.68,127.33,59.92,345.78,368.38
542.10,126444.50,116658.96,211.20,184.80,117.48,62.04,29.96,-11.77,627.15,358.21
542.10,151154.64,145000.69,187.44,132.00,398.64,95.04,487.92,5.35,401.15,494.94
542.20,60526.83,14558.28,543.84,2737.68,7426.32,521.40,543.56,126.26,6.78,88.14
542.70,128241.75,112479.84,212.52,-33.00,413.16,3.96,209.72,64.20,407.93,352.56
542.90,45290.70,12059.52,178.20,174.24,8825.52,418.44,527.51,43.87,55.37,107.35
543.00,113977.50,76108.56,285.12,194.04,908.16,51.48,172.27,19.26,283.63,430.53
543.10,151071.83,170194.20,297.00,339.24,129.36,60.72,231.12,-103.79,491.55,534.49
543.30,131485.91,148647.84,271.92,318.12,385.44,76.56,316.72,-35.31,459.91,465.56
543.70,66710.28,13812.48,1491.60,1003.20,6817.80,403.92,501.83,29.96,16.95,88.14
543.70,139820.59,145696.33,318.12,728.64,477.84,31.68,38.52,18.19,516.41,550.31
543.80,137930.53,110148.73,265.32,327.36,-237.60,58.08,292.11,72.76,332.22,400.02
543.90,68167.20,32343.96,233.64,772.20,389.40,71.28,81.32,68.48,197.75,215.83
544.10,167923.22,211929.97,324.72,1127.28,347.16,-25.08,410.88,2.14,619.24,662.18
544.10,158378.22,162358.69,376.20,114.84,117.48,2.64,278.20,5.35,488.16,481.38
544.20,173280.39,205125.38,340.56,322.08,102.96,25.08,192.60,-24.61,618.11,672.35
544.70,174907.47,262143.00,1643.40,1432.20,1710.72,170.28,782.17,42.80,1927.78,2779.80
544.70,77811.38,26703.60,253.44,73.92,146.52,0.00,8.56,-14.98,56.50,221.48
545.00,149718.67,164982.84,377.52,405.24,443.52,48.84,280.34,-3.21,546.92,621.50
545.50,132579.72,106860.60,135.96,1091.64,620.40,5.28,96.30,52.43,369.51,334.48
545.80,157333.55,199718.64,319.44,418.44,299.64,71.28,299.60,17.12,676.87,693.82
545.80,130535.87,128430.73,324.72,302.28,380.16,-27.72,170.13,54.57,363.86,447.48
545.90,57154.37,13858.68,19.80,62.04,99.00,-3.96,113.42,52.43,83.62,122.04
546.00,145574.53,203825.17,382.80,935.88,902.88,113.52,274.99,121.98,720.94,559.35
546.00,147855.89,203240.41,299.64,201.96,227.04,48.84,411.95,41.73,621.50,628.28
546.30,58440.20,16802.28,917.40,4342.80,11616.00,488.40,858.14,189.39,51.98,180.80
546.90,57455.58,12427.80,652.08,1495.56,7978.08,495.00,405.53,243.96,61.02,72.32
547.00,139845.16,127769.41,304.92,456.72,46.20,-5.28,278.20,35.31,376.29,431.66
547.10,58818.76,13684.44,165.00,-48.84,46.20,-27.72,34.24,49.22,13.56,124.30
547.40,30333.03,16350.84,91.08,146.52,93.72,27.72,134.82,33.17,54.24,82.49
547.60,103832.82,39392.76,677.16,425.04,175.56,89.76,77.04,-19.26,168.37,317.53
547.60,74943.96,23796.96,180.84,1642.08,287.76,52.80,-16.05,62.06,136.73,117.52
547.90,166418.98,148563.36,315.48,1209.12,278.52,30.36,288.90,118.77,462.17,568.39
548.50,74272.38,23680.80,852.72,4423.32,10294.68,689.04,906.29,189.39,81.36,261.03
549.00,105876.68,91745.28,261.36,150.48,151.80,31.68,161.57,66.34,272.33,394.37
